feature_stem,deepnsd_model_string,model,train_task,train_data,architecture,model_class,model_depth,display_name,metric,model_layer,model_layer_depth,mean_train,mean_test,n_subjects,rank_by_mean_train,rank_by_mean_test,selection_rule
resnet152_classification,resnet152_classification,resnet152,classification,imagenet,resnet152,Convolutional,515.0,ResNet152,crsa,BatchNorm2d-114,0.7281553398058253,0.3709971241136899,0.35638040317181396,4,1,1,highest_mean_train_score_across_subjects
resnet152_classification,resnet152_classification,resnet152,classification,imagenet,resnet152,Convolutional,515.0,ResNet152,srpr,Conv2d-149,0.9495145631067962,0.35488821940076537,0.3679574415844999,4,9,1,highest_mean_test_score_across_subjects_posthoc
resnet152_classification,resnet152_classification,resnet152,classification,imagenet,resnet152,Convolutional,515.0,ResNet152,srpr,BatchNorm2d-143,0.916504854368932,0.35904749696848165,0.36709818661413285,4,1,2,highest_mean_train_score_across_subjects
resnet152_classification,resnet152_classification,resnet152,classification,imagenet,resnet152,Convolutional,515.0,ResNet152,wrsa,Conv2d-149,0.9495145631067962,0.6700433265607455,0.6723924609610921,4,5,1,highest_mean_test_score_across_subjects_posthoc
resnet152_classification,resnet152_classification,resnet152,classification,imagenet,resnet152,Convolutional,515.0,ResNet152,wrsa,Conv2d-144,0.920388349514563,0.6785042602215496,0.6584114871708542,4,1,5,highest_mean_train_score_across_subjects
resnet18_classification,resnet18_classification,resnet18,classification,imagenet,resnet18,Convolutional,69.0,ResNet18,crsa,AdaptiveAvgPool2d-1,0.9710144927536232,0.30855371718219543,0.32767260658621644,4,1,1,highest_mean_test_score_across_subjects_posthoc
resnet18_classification,resnet18_classification,resnet18,classification,imagenet,resnet18,Convolutional,69.0,ResNet18,crsa,AdaptiveAvgPool2d-1,0.9710144927536232,0.30855371718219543,0.32767260658621644,4,1,1,highest_mean_train_score_across_subjects
resnet18_classification,resnet18_classification,resnet18,classification,imagenet,resnet18,Convolutional,69.0,ResNet18,srpr,Conv2d-17,0.782608695652174,0.3535525866704788,0.35947129651232423,4,1,1,highest_mean_test_score_across_subjects_posthoc
resnet18_classification,resnet18_classification,resnet18,classification,imagenet,resnet18,Convolutional,69.0,ResNet18,srpr,Conv2d-17,0.782608695652174,0.3535525866704788,0.35947129651232423,4,1,1,highest_mean_train_score_across_subjects
resnet18_classification,resnet18_classification,resnet18,classification,imagenet,resnet18,Convolutional,69.0,ResNet18,wrsa,Conv2d-19,0.8695652173913043,0.6710367677583302,0.6483547197063052,4,1,1,highest_mean_test_score_across_subjects_posthoc
resnet18_classification,resnet18_classification,resnet18,classification,imagenet,resnet18,Convolutional,69.0,ResNet18,wrsa,Conv2d-19,0.8695652173913043,0.6710367677583302,0.6483547197063052,4,1,1,highest_mean_train_score_across_subjects
resnet50_classification,resnet50_classification,resnet50,classification,imagenet,resnet50,Convolutional,175.0,ResNet50,crsa,BatchNorm2d-49,0.8971428571428571,0.3643858876325237,0.37888140466180886,4,1,1,highest_mean_test_score_across_subjects_posthoc
resnet50_classification,resnet50_classification,resnet50,classification,imagenet,resnet50,Convolutional,175.0,ResNet50,crsa,BatchNorm2d-49,0.8971428571428571,0.3643858876325237,0.37888140466180886,4,1,1,highest_mean_train_score_across_subjects
resnet50_classification,resnet50_classification,resnet50,classification,imagenet,resnet50,Convolutional,175.0,ResNet50,srpr,Conv2d-49,0.8914285714285715,0.37054667188040835,0.3771399870511027,4,1,1,highest_mean_test_score_across_subjects_posthoc
resnet50_classification,resnet50_classification,resnet50,classification,imagenet,resnet50,Convolutional,175.0,ResNet50,srpr,Conv2d-49,0.8914285714285715,0.37054667188040835,0.3771399870511027,4,1,1,highest_mean_train_score_across_subjects
resnet50_classification,resnet50_classification,resnet50,classification,imagenet,resnet50,Convolutional,175.0,ResNet50,wrsa,Conv2d-49,0.8914285714285715,0.696296632420856,0.6803424520606656,4,1,1,highest_mean_test_score_across_subjects_posthoc
resnet50_classification,resnet50_classification,resnet50,classification,imagenet,resnet50,Convolutional,175.0,ResNet50,wrsa,Conv2d-49,0.8914285714285715,0.696296632420856,0.6803424520606656,4,1,1,highest_mean_train_score_across_subjects
room_layout_taskonomy,room_layout_taskonomy,room_layout,taskonomy,taskonomy,resnet50,Convolutional,179.0,Room Layout,crsa,BatchNorm2d-45,0.8212290502793296,0.12346192034618181,0.13661004860288192,4,2,1,highest_mean_test_score_across_subjects_posthoc
room_layout_taskonomy,room_layout_taskonomy,room_layout,taskonomy,taskonomy,resnet50,Convolutional,179.0,Room Layout,crsa,BatchNorm2d-28,0.5027932960893855,0.130519075378715,0.13566658381835778,4,1,2,highest_mean_train_score_across_subjects
room_layout_taskonomy,room_layout_taskonomy,room_layout,taskonomy,taskonomy,resnet50,Convolutional,179.0,Room Layout,srpr,Conv2d-35,0.6312849162011173,0.2178709600517982,0.2202592246692616,4,18,1,highest_mean_test_score_across_subjects_posthoc
room_layout_taskonomy,room_layout_taskonomy,room_layout,taskonomy,taskonomy,resnet50,Convolutional,179.0,Room Layout,srpr,Conv2d-45,0.8156424581005587,0.22477797007769734,0.21888374958543758,4,1,9,highest_mean_train_score_across_subjects
room_layout_taskonomy,room_layout_taskonomy,room_layout,taskonomy,taskonomy,resnet50,Convolutional,179.0,Room Layout,wrsa,ReLU-30,0.6033519553072626,0.34609314342348807,0.3296696044413795,4,39,1,highest_mean_test_score_across_subjects_posthoc
room_layout_taskonomy,room_layout_taskonomy,room_layout,taskonomy,taskonomy,resnet50,Convolutional,179.0,Room Layout,wrsa,BatchNorm2d-44,0.8044692737430168,0.3771017277439606,0.30922536981740767,4,1,33,highest_mean_train_score_across_subjects
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,taskonomy,taskonomy,resnet50,Convolutional,179.0,Semantic Segmentation,crsa,BatchNorm2d-42,0.7653631284916201,0.1369530964305331,0.15633818000455452,4,6,1,highest_mean_test_score_across_subjects_posthoc
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,taskonomy,taskonomy,resnet50,Convolutional,179.0,Semantic Segmentation,crsa,Conv2d-42,0.7597765363128491,0.14765149558936108,0.14428112630089987,4,1,13,highest_mean_train_score_across_subjects
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,taskonomy,taskonomy,resnet50,Convolutional,179.0,Semantic Segmentation,srpr,BatchNorm2d-38,0.6927374301675978,0.24078516872883393,0.2402920082351413,4,8,1,highest_mean_test_score_across_subjects_posthoc
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,taskonomy,taskonomy,resnet50,Convolutional,179.0,Semantic Segmentation,srpr,BatchNorm2d-45,0.8212290502793296,0.24636019754239236,0.23471861630872876,4,1,20,highest_mean_train_score_across_subjects
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,taskonomy,taskonomy,resnet50,Convolutional,179.0,Semantic Segmentation,wrsa,BatchNorm2d-29,0.5251396648044693,0.3578515608691525,0.3297026907456858,4,27,1,highest_mean_test_score_across_subjects_posthoc
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,taskonomy,taskonomy,resnet50,Convolutional,179.0,Semantic Segmentation,wrsa,BatchNorm2d-44,0.8044692737430168,0.3850995737727715,0.3271639530755141,4,1,5,highest_mean_train_score_across_subjects
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,taskonomy,taskonomy,resnet50,Convolutional,179.0,Unsupervised 2.5D Segmentation,crsa,Conv2d-39,0.7039106145251397,0.1634687855424988,0.17107190357516952,4,1,1,highest_mean_test_score_across_subjects_posthoc
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,taskonomy,taskonomy,resnet50,Convolutional,179.0,Unsupervised 2.5D Segmentation,crsa,Conv2d-39,0.7039106145251397,0.1634687855424988,0.17107190357516952,4,1,1,highest_mean_train_score_across_subjects
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,taskonomy,taskonomy,resnet50,Convolutional,179.0,Unsupervised 2.5D Segmentation,srpr,Conv2d-38,0.6871508379888268,0.24344405288031376,0.24042594204268658,4,1,1,highest_mean_test_score_across_subjects_posthoc
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,taskonomy,taskonomy,resnet50,Convolutional,179.0,Unsupervised 2.5D Segmentation,srpr,Conv2d-38,0.6871508379888268,0.24344405288031376,0.24042594204268658,4,1,1,highest_mean_train_score_across_subjects
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,taskonomy,taskonomy,resnet50,Convolutional,179.0,Unsupervised 2.5D Segmentation,wrsa,Conv2d-45,0.8156424581005587,0.37155321936789876,0.32562558580072876,4,13,1,highest_mean_test_score_across_subjects_posthoc
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,taskonomy,taskonomy,resnet50,Convolutional,179.0,Unsupervised 2.5D Segmentation,wrsa,Conv2d-44,0.7988826815642458,0.3794751829612589,0.32519557949318334,4,1,4,highest_mean_train_score_across_subjects
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,taskonomy,taskonomy,resnet50,Convolutional,179.0,Unsupervised 2D Segmentation,crsa,BatchNorm2d-33,0.5977653631284916,0.07871949734696373,0.08089304370447847,4,1,1,highest_mean_test_score_across_subjects_posthoc
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,taskonomy,taskonomy,resnet50,Convolutional,179.0,Unsupervised 2D Segmentation,crsa,BatchNorm2d-33,0.5977653631284916,0.07871949734696373,0.08089304370447847,4,1,1,highest_mean_train_score_across_subjects
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,taskonomy,taskonomy,resnet50,Convolutional,179.0,Unsupervised 2D Segmentation,srpr,ReLU-25,0.5083798882681564,0.1538975721983177,0.16852104218539682,4,24,1,highest_mean_test_score_across_subjects_posthoc
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,taskonomy,taskonomy,resnet50,Convolutional,179.0,Unsupervised 2D Segmentation,srpr,BatchNorm2d-44,0.8044692737430168,0.16091709668297402,0.15885275631175916,4,1,15,highest_mean_train_score_across_subjects
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,taskonomy,taskonomy,resnet50,Convolutional,179.0,Unsupervised 2D Segmentation,wrsa,ReLU-40,0.7877094972067039,0.18499984928443902,0.18373952637258947,4,3,1,highest_mean_test_score_across_subjects_posthoc
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,taskonomy,taskonomy,resnet50,Convolutional,179.0,Unsupervised 2D Segmentation,wrsa,BatchNorm2d-44,0.8044692737430168,0.19098699059286384,0.16451522824377116,4,1,11,highest_mean_train_score_across_subjects
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,classification,imagenet,semnasnet_100,Convolutional,274.0,SemNASNet100,crsa,ReLU-35,0.8138686131386861,0.39898212585181486,0.40497048424216414,4,1,1,highest_mean_test_score_across_subjects_posthoc
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,classification,imagenet,semnasnet_100,Convolutional,274.0,SemNASNet100,crsa,ReLU-35,0.8138686131386861,0.39898212585181486,0.40497048424216414,4,1,1,highest_mean_train_score_across_subjects
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,classification,imagenet,semnasnet_100,Convolutional,274.0,SemNASNet100,srpr,Identity-78,0.937956204379562,0.3669313822749215,0.37327898147674343,4,3,1,highest_mean_test_score_across_subjects_posthoc
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,classification,imagenet,semnasnet_100,Convolutional,274.0,SemNASNet100,srpr,Conv2d-58,0.864963503649635,0.3694020027619197,0.37228520782369806,4,1,2,highest_mean_train_score_across_subjects
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,classification,imagenet,semnasnet_100,Convolutional,274.0,SemNASNet100,wrsa,ReLU-37,0.8722627737226277,0.6955925796730089,0.6873738548265558,4,2,1,highest_mean_test_score_across_subjects_posthoc
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,classification,imagenet,semnasnet_100,Convolutional,274.0,SemNASNet100,wrsa,SqueezeExcite-8,0.8941605839416058,0.6961462019181013,0.6823710049883664,4,1,3,highest_mean_train_score_across_subjects
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,classification,imagenet,seresnext50_32x4d,Convolutional,305.0,SEResNext50-32x4D,crsa,ReLU-52,0.7836065573770492,0.3762333871219219,0.3836315200195865,4,1,1,highest_mean_test_score_across_subjects_posthoc
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,classification,imagenet,seresnext50_32x4d,Convolutional,305.0,SEResNext50-32x4D,crsa,ReLU-52,0.7836065573770492,0.3762333871219219,0.3836315200195865,4,1,1,highest_mean_train_score_across_subjects
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,classification,imagenet,seresnext50_32x4d,Convolutional,305.0,SEResNext50-32x4D,srpr,Conv2d-77,0.8786885245901639,0.3647377443947891,0.3669662168385241,4,1,1,highest_mean_test_score_across_subjects_posthoc
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,classification,imagenet,seresnext50_32x4d,Convolutional,305.0,SEResNext50-32x4D,srpr,Conv2d-77,0.8786885245901639,0.3647377443947891,0.3669662168385241,4,1,1,highest_mean_train_score_across_subjects
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,classification,imagenet,seresnext50_32x4d,Convolutional,305.0,SEResNext50-32x4D,wrsa,Sigmoid-13,0.7901639344262295,0.6922016729222286,0.6769089596121729,4,1,1,highest_mean_test_score_across_subjects_posthoc
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,classification,imagenet,seresnext50_32x4d,Convolutional,305.0,SEResNext50-32x4D,wrsa,Sigmoid-13,0.7901639344262295,0.6922016729222286,0.6769089596121729,4,1,1,highest_mean_train_score_across_subjects
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,168.0,ShuffleNet-V2-x1.0,crsa,BatchNorm2d-52,0.9047619047619048,0.3637691906549906,0.36653031231575317,4,6,1,highest_mean_test_score_across_subjects_posthoc
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,168.0,ShuffleNet-V2-x1.0,crsa,BatchNorm2d-49,0.8511904761904762,0.38926940096464757,0.35710368744307786,4,1,4,highest_mean_train_score_across_subjects
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,168.0,ShuffleNet-V2-x1.0,srpr,BatchNorm2d-54,0.9464285714285714,0.36914134759631195,0.3746446300922386,4,2,1,highest_mean_test_score_across_subjects_posthoc
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,168.0,ShuffleNet-V2-x1.0,srpr,InvertedResidual-16,0.9702380952380952,0.3693099450604913,0.3725790308415643,4,1,3,highest_mean_train_score_across_subjects
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,168.0,ShuffleNet-V2-x1.0,wrsa,BatchNorm2d-54,0.9464285714285714,0.68120713429389,0.6691094251852321,4,1,1,highest_mean_test_score_across_subjects_posthoc
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,168.0,ShuffleNet-V2-x1.0,wrsa,BatchNorm2d-54,0.9464285714285714,0.68120713429389,0.6691094251852321,4,1,1,highest_mean_train_score_across_subjects
skresnext50_32x4d_classification,skresnext50_32x4d_classification,skresnext50_32x4d,classification,imagenet,skresnext50_32x4d,Convolutional,497.0,SKResNext50-32x4D,crsa,ReLU-74,0.89738430583501,0.3554696472626227,0.37181196189814997,4,1,1,highest_mean_test_score_across_subjects_posthoc
skresnext50_32x4d_classification,skresnext50_32x4d_classification,skresnext50_32x4d,classification,imagenet,skresnext50_32x4d,Convolutional,497.0,SKResNext50-32x4D,crsa,ReLU-74,0.89738430583501,0.3554696472626227,0.37181196189814997,4,1,1,highest_mean_train_score_across_subjects
skresnext50_32x4d_classification,skresnext50_32x4d_classification,skresnext50_32x4d,classification,imagenet,skresnext50_32x4d,Convolutional,497.0,SKResNext50-32x4D,srpr,Identity-102,0.8953722334004024,0.36409710157364134,0.37205464544155775,4,1,1,highest_mean_test_score_across_subjects_posthoc
skresnext50_32x4d_classification,skresnext50_32x4d_classification,skresnext50_32x4d,classification,imagenet,skresnext50_32x4d,Convolutional,497.0,SKResNext50-32x4D,srpr,Identity-102,0.8953722334004024,0.36409710157364134,0.37205464544155775,4,1,1,highest_mean_train_score_across_subjects
skresnext50_32x4d_classification,skresnext50_32x4d_classification,skresnext50_32x4d,classification,imagenet,skresnext50_32x4d,Convolutional,497.0,SKResNext50-32x4D,wrsa,Identity-86,0.7585513078470825,0.6848046660617831,0.6728662803984162,4,7,1,highest_mean_test_score_across_subjects_posthoc
skresnext50_32x4d_classification,skresnext50_32x4d_classification,skresnext50_32x4d,classification,imagenet,skresnext50_32x4d,Convolutional,497.0,SKResNext50-32x4D,wrsa,ReLU-58,0.7002012072434608,0.6914871964393027,0.6562988121776868,4,1,20,highest_mean_train_score_across_subjects
squeezenet1_0_classification,squeezenet1_0_classification,squeezenet1_0,classification,imagenet,squeezenet1_0,Convolutional,66.0,SqueezeNet1.0,crsa,Conv2d-23,0.8333333333333334,0.34570251526111434,0.31859205247180766,4,1,1,highest_mean_test_score_across_subjects_posthoc
squeezenet1_0_classification,squeezenet1_0_classification,squeezenet1_0,classification,imagenet,squeezenet1_0,Convolutional,66.0,SqueezeNet1.0,crsa,Conv2d-23,0.8333333333333334,0.34570251526111434,0.31859205247180766,4,1,1,highest_mean_train_score_across_subjects
squeezenet1_0_classification,squeezenet1_0_classification,squeezenet1_0,classification,imagenet,squeezenet1_0,Convolutional,66.0,SqueezeNet1.0,srpr,ReLU-23,0.8484848484848485,0.3366815486117517,0.3492104529705295,4,2,1,highest_mean_test_score_across_subjects_posthoc
squeezenet1_0_classification,squeezenet1_0_classification,squeezenet1_0,classification,imagenet,squeezenet1_0,Convolutional,66.0,SqueezeNet1.0,srpr,AdaptiveAvgPool2d-1,0.9848484848484848,0.3404669866564549,0.34440311928755085,4,1,3,highest_mean_train_score_across_subjects
squeezenet1_0_classification,squeezenet1_0_classification,squeezenet1_0,classification,imagenet,squeezenet1_0,Convolutional,66.0,SqueezeNet1.0,wrsa,AdaptiveAvgPool2d-1,0.9848484848484848,0.6478066725481068,0.6228964479887606,4,1,1,highest_mean_test_score_across_subjects_posthoc
squeezenet1_0_classification,squeezenet1_0_classification,squeezenet1_0,classification,imagenet,squeezenet1_0,Convolutional,66.0,SqueezeNet1.0,wrsa,AdaptiveAvgPool2d-1,0.9848484848484848,0.6478066725481068,0.6228964479887606,4,1,1,highest_mean_train_score_across_subjects
vanishing_point_taskonomy,vanishing_point_taskonomy,vanishing_point,taskonomy,taskonomy,resnet50,Convolutional,179.0,Vanishing Point,crsa,ReLU-28,0.5642458100558659,0.07903015354426758,0.0886127955721864,4,1,1,highest_mean_test_score_across_subjects_posthoc
vanishing_point_taskonomy,vanishing_point_taskonomy,vanishing_point,taskonomy,taskonomy,resnet50,Convolutional,179.0,Vanishing Point,crsa,ReLU-28,0.5642458100558659,0.07903015354426758,0.0886127955721864,4,1,1,highest_mean_train_score_across_subjects
vanishing_point_taskonomy,vanishing_point_taskonomy,vanishing_point,taskonomy,taskonomy,resnet50,Convolutional,179.0,Vanishing Point,srpr,ReLU-25,0.5083798882681564,0.15495226832274253,0.1414585593569576,4,1,1,highest_mean_test_score_across_subjects_posthoc
vanishing_point_taskonomy,vanishing_point_taskonomy,vanishing_point,taskonomy,taskonomy,resnet50,Convolutional,179.0,Vanishing Point,srpr,ReLU-25,0.5083798882681564,0.15495226832274253,0.1414585593569576,4,1,1,highest_mean_train_score_across_subjects
vanishing_point_taskonomy,vanishing_point_taskonomy,vanishing_point,taskonomy,taskonomy,resnet50,Convolutional,179.0,Vanishing Point,wrsa,ReLU-43,0.8547486033519553,0.22093365534686604,0.20940099861325215,4,2,1,highest_mean_test_score_across_subjects_posthoc
vanishing_point_taskonomy,vanishing_point_taskonomy,vanishing_point,taskonomy,taskonomy,resnet50,Convolutional,179.0,Vanishing Point,wrsa,ReLU-42,0.8268156424581006,0.22909067713332396,0.1900125075571912,4,1,4,highest_mean_train_score_across_subjects
vgg16_classification,vgg16_classification,vgg16,classification,imagenet,vgg16,Convolutional,40.0,VGG16,crsa,Linear-1,0.825,0.3340077090354075,0.3453332429593845,4,4,1,highest_mean_test_score_across_subjects_posthoc
vgg16_classification,vgg16_classification,vgg16,classification,imagenet,vgg16,Convolutional,40.0,VGG16,crsa,MaxPool2d-5,0.775,0.34254989690964094,0.34056785536311146,4,1,2,highest_mean_train_score_across_subjects
vgg16_classification,vgg16_classification,vgg16,classification,imagenet,vgg16,Convolutional,40.0,VGG16,srpr,Conv2d-12,0.675,0.3522541094541276,0.35651561327024706,4,1,1,highest_mean_test_score_across_subjects_posthoc
vgg16_classification,vgg16_classification,vgg16,classification,imagenet,vgg16,Convolutional,40.0,VGG16,srpr,Conv2d-12,0.675,0.3522541094541276,0.35651561327024706,4,1,1,highest_mean_train_score_across_subjects
vgg16_classification,vgg16_classification,vgg16,classification,imagenet,vgg16,Convolutional,40.0,VGG16,wrsa,Linear-1,0.825,0.6828889122140623,0.6676087780138804,4,1,1,highest_mean_test_score_across_subjects_posthoc
vgg16_classification,vgg16_classification,vgg16,classification,imagenet,vgg16,Convolutional,40.0,VGG16,wrsa,Linear-1,0.825,0.6828889122140623,0.6676087780138804,4,1,1,highest_mean_train_score_across_subjects
visformer_small_classification,visformer_small_classification,visformer_small,classification,imagenet,visformer_small,Transformer,226.0,Visformer,crsa,Conv2d-38,0.6194690265486725,0.31951506001242014,0.3341008047615023,4,1,1,highest_mean_test_score_across_subjects_posthoc
visformer_small_classification,visformer_small_classification,visformer_small,classification,imagenet,visformer_small,Transformer,226.0,Visformer,crsa,Conv2d-38,0.6194690265486725,0.31951506001242014,0.3341008047615023,4,1,1,highest_mean_train_score_across_subjects
visformer_small_classification,visformer_small_classification,visformer_small,classification,imagenet,visformer_small,Transformer,226.0,Visformer,srpr,BatchNorm2d-21,0.7256637168141593,0.3622484941830362,0.3706293062539237,4,1,1,highest_mean_test_score_across_subjects_posthoc
visformer_small_classification,visformer_small_classification,visformer_small,classification,imagenet,visformer_small,Transformer,226.0,Visformer,srpr,BatchNorm2d-21,0.7256637168141593,0.3622484941830362,0.3706293062539237,4,1,1,highest_mean_train_score_across_subjects
visformer_small_classification,visformer_small_classification,visformer_small,classification,imagenet,visformer_small,Transformer,226.0,Visformer,wrsa,BatchNorm2d-21,0.7256637168141593,0.6877525816514207,0.6630437157156742,4,1,1,highest_mean_test_score_across_subjects_posthoc
visformer_small_classification,visformer_small_classification,visformer_small,classification,imagenet,visformer_small,Transformer,226.0,Visformer,wrsa,BatchNorm2d-21,0.7256637168141593,0.6877525816514207,0.6630437157156742,4,1,1,highest_mean_train_score_across_subjects
vit_base_patch16_224_classification,vit_base_patch16_224_classification,vit_base_patch16_224,classification,imagenet,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,crsa,LayerNorm-25,0.9822222222222222,0.3105846553560747,0.3187198787746647,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_base_patch16_224_classification,vit_base_patch16_224_classification,vit_base_patch16_224,classification,imagenet,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,crsa,LayerNorm-25,0.9822222222222222,0.3105846553560747,0.3187198787746647,4,1,1,highest_mean_train_score_across_subjects
vit_base_patch16_224_classification,vit_base_patch16_224_classification,vit_base_patch16_224,classification,imagenet,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,srpr,Linear-35,0.7022222222222222,0.34769797506552785,0.3578966104290073,4,4,1,highest_mean_test_score_across_subjects_posthoc
vit_base_patch16_224_classification,vit_base_patch16_224_classification,vit_base_patch16_224,classification,imagenet,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,srpr,LayerNorm-25,0.9822222222222222,0.3519040862224182,0.35758872657061896,4,1,2,highest_mean_train_score_across_subjects
vit_base_patch16_224_classification,vit_base_patch16_224_classification,vit_base_patch16_224,classification,imagenet,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,wrsa,Identity-50,0.9866666666666668,0.6738202297659988,0.6532985600247188,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_base_patch16_224_classification,vit_base_patch16_224_classification,vit_base_patch16_224,classification,imagenet,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,wrsa,Identity-50,0.9866666666666668,0.6738202297659988,0.6532985600247188,4,1,1,highest_mean_train_score_across_subjects
vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k,classification,imagenet21k,vit_base_patch16_224,Transformer,225.0,ViT-B-P16-IN21K,crsa,LayerNorm-25,0.9822222222222222,0.3060747269724182,0.3221481638935231,4,2,1,highest_mean_test_score_across_subjects_posthoc
vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k,classification,imagenet21k,vit_base_patch16_224,Transformer,225.0,ViT-B-P16-IN21K,crsa,Identity-50,0.9866666666666668,0.31350558711320764,0.31221439212998936,4,1,2,highest_mean_train_score_across_subjects
vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k,classification,imagenet21k,vit_base_patch16_224,Transformer,225.0,ViT-B-P16-IN21K,srpr,LayerNorm-25,0.9822222222222222,0.35506879796850427,0.35894476538517894,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k,classification,imagenet21k,vit_base_patch16_224,Transformer,225.0,ViT-B-P16-IN21K,srpr,LayerNorm-25,0.9822222222222222,0.35506879796850427,0.35894476538517894,4,1,1,highest_mean_train_score_across_subjects
vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k,classification,imagenet21k,vit_base_patch16_224,Transformer,225.0,ViT-B-P16-IN21K,wrsa,Linear-49,0.9955555555555556,0.679376184852595,0.6780751140407056,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k,classification,imagenet21k,vit_base_patch16_224,Transformer,225.0,ViT-B-P16-IN21K,wrsa,Linear-49,0.9955555555555556,0.679376184852595,0.6780751140407056,4,1,1,highest_mean_train_score_across_subjects
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,crsa,LayerNorm-25,0.9822222222222222,0.386552121485801,0.3851809521157942,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,crsa,LayerNorm-25,0.9822222222222222,0.386552121485801,0.3851809521157942,4,1,1,highest_mean_train_score_across_subjects
