deepnsd_model_string,feature_stem,model,train_task,train_data,architecture,model_class,model_depth,display_name,metric,region,subj_id,model_layer,model_layer_depth,nsd_test_score_for_train_selected_layer
vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k,classification,imagenet21k,vit_base_patch16_224,Transformer,225.0,ViT-B-P16-IN21K,srpr,OTC,7,LayerNorm-25,0.982222222222222,0.322335951278245
vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k,classification,imagenet21k,vit_base_patch16_224,Transformer,225.0,ViT-B-P16-IN21K,wrsa,OTC,1,Linear-49,0.995555555555556,0.667092950393309
vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k,classification,imagenet21k,vit_base_patch16_224,Transformer,225.0,ViT-B-P16-IN21K,wrsa,OTC,2,Linear-49,0.995555555555556,0.69026952761604
vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k,classification,imagenet21k,vit_base_patch16_224,Transformer,225.0,ViT-B-P16-IN21K,wrsa,OTC,5,Identity-50,0.986666666666667,0.739186983839414
vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k_classification,vit_base_patch16_224_in21k,classification,imagenet21k,vit_base_patch16_224,Transformer,225.0,ViT-B-P16-IN21K,wrsa,OTC,7,Linear-49,0.995555555555556,0.612897762175447
vit_base_patch16_224_random,vit_base_patch16_224_random,vit_base_patch16_224,random,,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,crsa,OTC,1,Dropout-42,0.831111111111111,0.048644928323964
vit_base_patch16_224_random,vit_base_patch16_224_random,vit_base_patch16_224,random,,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,crsa,OTC,2,Dropout-42,0.831111111111111,0.0518165059882882
vit_base_patch16_224_random,vit_base_patch16_224_random,vit_base_patch16_224,random,,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,crsa,OTC,5,Dropout-42,0.831111111111111,0.0538242710894684
vit_base_patch16_224_random,vit_base_patch16_224_random,vit_base_patch16_224,random,,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,crsa,OTC,7,Dropout-42,0.831111111111111,0.0481918977158722
vit_base_patch16_224_random,vit_base_patch16_224_random,vit_base_patch16_224,random,,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,srpr,OTC,1,Linear-34,0.675555555555556,0.106243156836812
vit_base_patch16_224_random,vit_base_patch16_224_random,vit_base_patch16_224,random,,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,srpr,OTC,2,Linear-38,0.755555555555556,0.114221636316059
vit_base_patch16_224_random,vit_base_patch16_224_random,vit_base_patch16_224,random,,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,srpr,OTC,5,Linear-30,0.595555555555556,0.148084575919201
vit_base_patch16_224_random,vit_base_patch16_224_random,vit_base_patch16_224,random,,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,srpr,OTC,7,Linear-34,0.675555555555556,0.0996080205584804
vit_base_patch16_224_random,vit_base_patch16_224_random,vit_base_patch16_224,random,,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,wrsa,OTC,1,Linear-44,0.875555555555556,0.108810094722122
vit_base_patch16_224_random,vit_base_patch16_224_random,vit_base_patch16_224,random,,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,wrsa,OTC,2,Linear-41,0.826666666666667,0.103473712409547
vit_base_patch16_224_random,vit_base_patch16_224_random,vit_base_patch16_224,random,,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,wrsa,OTC,5,Linear-41,0.826666666666667,0.137261348839783
vit_base_patch16_224_random,vit_base_patch16_224_random,vit_base_patch16_224,random,,vit_base_patch16_224,Transformer,225.0,ViT-B-P16,wrsa,OTC,7,Linear-28,0.555555555555556,0.103173070770146
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,crsa,OTC,1,LayerNorm-25,0.982222222222222,0.378461366124839
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,crsa,OTC,2,LayerNorm-25,0.982222222222222,0.388381644459998
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,crsa,OTC,5,LayerNorm-25,0.982222222222222,0.408051382831141
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,crsa,OTC,7,LayerNorm-25,0.982222222222222,0.365829415047199
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,srpr,OTC,1,Linear-37,0.746666666666667,0.342130540751542
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,srpr,OTC,2,Linear-35,0.702222222222222,0.373237360840276
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,srpr,OTC,5,LayerNorm-24,0.937777777777778,0.402020284311717
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,srpr,OTC,7,LayerNorm-20,0.777777777777778,0.325978728772261
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,wrsa,OTC,1,Linear-39,0.782222222222222,0.657800035578983
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,wrsa,OTC,2,Linear-39,0.782222222222222,0.667248783979827
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,wrsa,OTC,5,Identity-50,0.986666666666667,0.716112009693417
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,wrsa,OTC,7,Linear-39,0.782222222222222,0.601762693694807
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,crsa,OTC,1,LayerNorm-25,0.982222222222222,0.360024336466051
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,crsa,OTC,2,LayerNorm-25,0.982222222222222,0.36877904157398
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,crsa,OTC,5,LayerNorm-25,0.982222222222222,0.384005846276795
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,crsa,OTC,7,LayerNorm-25,0.982222222222222,0.344818658080596
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,srpr,OTC,1,LayerNorm-25,0.982222222222222,0.348860832804891
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,srpr,OTC,2,LayerNorm-25,0.982222222222222,0.374673916255553
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,srpr,OTC,5,LayerNorm-24,0.937777777777778,0.403184803428018
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,srpr,OTC,7,LayerNorm-25,0.982222222222222,0.328957950134908
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,wrsa,OTC,1,Linear-39,0.782222222222222,0.63313461394847
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,wrsa,OTC,2,Linear-39,0.782222222222222,0.650378358674639
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,wrsa,OTC,5,Identity-50,0.986666666666667,0.72783500605514
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,wrsa,OTC,7,Linear-39,0.782222222222222,0.596033549608103
vit_base_patch32_224_random,vit_base_patch32_224_random,vit_base_patch32_224,random,,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,crsa,OTC,1,Dropout-46,0.911111111111111,0.0452008745356796
vit_base_patch32_224_random,vit_base_patch32_224_random,vit_base_patch32_224,random,,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,crsa,OTC,2,Dropout-46,0.911111111111111,0.0434497847877056
vit_base_patch32_224_random,vit_base_patch32_224_random,vit_base_patch32_224,random,,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,crsa,OTC,5,Linear-28,0.555555555555556,0.0731166838930589
vit_base_patch32_224_random,vit_base_patch32_224_random,vit_base_patch32_224,random,,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,crsa,OTC,7,Dropout-46,0.911111111111111,0.0474517597000873
vit_base_patch32_224_random,vit_base_patch32_224_random,vit_base_patch32_224,random,,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,srpr,OTC,1,Linear-40,0.795555555555556,0.112244561555199
vit_base_patch32_224_random,vit_base_patch32_224_random,vit_base_patch32_224,random,,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,srpr,OTC,2,Linear-26,0.515555555555556,0.117139202324326
vit_base_patch32_224_random,vit_base_patch32_224_random,vit_base_patch32_224,random,,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,srpr,OTC,5,Linear-32,0.635555555555556,0.142993705214829
vit_base_patch32_224_random,vit_base_patch32_224_random,vit_base_patch32_224,random,,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,srpr,OTC,7,Linear-26,0.515555555555556,0.0970824765233835
vit_base_patch32_224_random,vit_base_patch32_224_random,vit_base_patch32_224,random,,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,wrsa,OTC,1,Linear-32,0.635555555555556,0.111342954323252
vit_base_patch32_224_random,vit_base_patch32_224_random,vit_base_patch32_224,random,,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,wrsa,OTC,2,Linear-32,0.635555555555556,0.10840783614918
vit_base_patch32_224_random,vit_base_patch32_224_random,vit_base_patch32_224,random,,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,wrsa,OTC,5,Linear-32,0.635555555555556,0.138878858965675
vit_base_patch32_224_random,vit_base_patch32_224_random,vit_base_patch32_224,random,,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,wrsa,OTC,7,Linear-32,0.635555555555556,0.106668692032369
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,crsa,OTC,1,LayerNorm-8,0.679435483870968,0.326324953920003
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,crsa,OTC,2,LayerNorm-8,0.679435483870968,0.336177663172882
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,crsa,OTC,5,LayerNorm-8,0.679435483870968,0.347975511430161
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,crsa,OTC,7,LayerNorm-8,0.679435483870968,0.327286143020084
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,srpr,OTC,1,LayerNorm-8,0.679435483870968,0.357912379921962
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,srpr,OTC,2,LayerNorm-8,0.679435483870968,0.388082594176903
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,srpr,OTC,5,LayerNorm-8,0.679435483870968,0.413190987887546
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,srpr,OTC,7,LayerNorm-8,0.679435483870968,0.338486165133968
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,wrsa,OTC,1,Linear-10,0.633064516129032,0.653844121115689
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,wrsa,OTC,2,Linear-15,0.681451612903226,0.670772038088097
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,wrsa,OTC,5,LayerNorm-8,0.679435483870968,0.715595636748218
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,wrsa,OTC,7,Linear-15,0.681451612903226,0.615671622216052
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,crsa,OTC,1,Identity-98,0.993197278911565,0.311625336268802
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,crsa,OTC,2,Identity-98,0.993197278911565,0.319117650267137
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,crsa,OTC,5,Identity-98,0.993197278911565,0.346205111792118
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,crsa,OTC,7,LayerNorm-28,0.560090702947846,0.301873829668502
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,srpr,OTC,1,Linear-55,0.562358276643991,0.359665647201413
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,srpr,OTC,2,Linear-55,0.562358276643991,0.385589528898877
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,srpr,OTC,5,Linear-59,0.603174603174603,0.407700446592944
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,srpr,OTC,7,Linear-59,0.603174603174603,0.327149338911188
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,wrsa,OTC,1,Linear-55,0.562358276643991,0.647759005122807
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,wrsa,OTC,2,Linear-55,0.562358276643991,0.655545853907553
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,wrsa,OTC,5,Linear-59,0.603174603174603,0.69540571525499
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,wrsa,OTC,7,Linear-59,0.603174603174603,0.591773610165468
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,crsa,OTC,1,LayerNorm-37,0.746031746031746,0.303892678839434
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,crsa,OTC,2,LayerNorm-28,0.560090702947846,0.303541915724811
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,crsa,OTC,5,LayerNorm-28,0.560090702947846,0.312353493822857
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,crsa,OTC,7,LayerNorm-28,0.560090702947846,0.30236187755049
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,srpr,OTC,1,Linear-55,0.562358276643991,0.356418070014101
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,srpr,OTC,2,Linear-55,0.562358276643991,0.383028320292335
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,srpr,OTC,5,Linear-55,0.562358276643991,0.400504982865466
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,srpr,OTC,7,Linear-59,0.603174603174603,0.323782946783334
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,wrsa,OTC,1,Linear-97,0.997732426303855,0.66577668759132
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,wrsa,OTC,2,Linear-55,0.562358276643991,0.651852871977653
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,wrsa,OTC,5,Identity-98,0.993197278911565,0.738211629375223
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,wrsa,OTC,7,Linear-73,0.748299319727891,0.59669202980274
vit_large_patch16_224_random,vit_large_patch16_224_random,vit_large_patch16_224,random,,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,crsa,OTC,1,Dropout-78,0.791383219954649,0.0506666762149283
vit_large_patch16_224_random,vit_large_patch16_224_random,vit_large_patch16_224,random,,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,crsa,OTC,2,Dropout-78,0.791383219954649,0.0535064907834783
vit_large_patch16_224_random,vit_large_patch16_224_random,vit_large_patch16_224,random,,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,crsa,OTC,5,Dropout-78,0.791383219954649,0.0574618068373133
vit_large_patch16_224_random,vit_large_patch16_224_random,vit_large_patch16_224,random,,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,crsa,OTC,7,Dropout-78,0.791383219954649,0.0461612817287324
vit_large_patch16_224_random,vit_large_patch16_224_random,vit_large_patch16_224,random,,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,srpr,OTC,1,GELU-17,0.687074829931973,0.121671249642543
vit_large_patch16_224_random,vit_large_patch16_224_random,vit_large_patch16_224,random,,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,srpr,OTC,2,GELU-22,0.891156462585034,0.128923596054741
vit_large_patch16_224_random,vit_large_patch16_224_random,vit_large_patch16_224,random,,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,srpr,OTC,5,Linear-75,0.766439909297052,0.143070764948837
vit_large_patch16_224_random,vit_large_patch16_224_random,vit_large_patch16_224,random,,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,srpr,OTC,7,Linear-62,0.630385487528345,0.0988451894479694
vit_large_patch16_224_random,vit_large_patch16_224_random,vit_large_patch16_224,random,,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,wrsa,OTC,1,GELU-17,0.687074829931973,0.117775784719124
vit_large_patch16_224_random,vit_large_patch16_224_random,vit_large_patch16_224,random,,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,wrsa,OTC,2,Linear-84,0.854875283446712,0.104375010881901
vit_large_patch16_224_random,vit_large_patch16_224_random,vit_large_patch16_224,random,,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,wrsa,OTC,5,GELU-17,0.687074829931973,0.141813907213098
vit_large_patch16_224_random,vit_large_patch16_224_random,vit_large_patch16_224,random,,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,wrsa,OTC,7,Linear-88,0.895691609977324,0.126197003795832
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,crsa,OTC,1,Identity-50,0.986666666666667,0.302496938659684
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,crsa,OTC,2,Identity-50,0.986666666666667,0.31612247434941
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,crsa,OTC,5,Identity-50,0.986666666666667,0.337309114787016
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,crsa,OTC,7,LayerNorm-20,0.777777777777778,0.286324441891262
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,srpr,OTC,1,Linear-35,0.702222222222222,0.341238130997453
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,srpr,OTC,2,Linear-34,0.675555555555556,0.380612270563231
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,srpr,OTC,5,Linear-34,0.675555555555556,0.402043920160789
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,srpr,OTC,7,LayerNorm-18,0.697777777777778,0.324086133755133
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,wrsa,OTC,1,Linear-34,0.675555555555556,0.630399841347811
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,wrsa,OTC,2,Identity-50,0.986666666666667,0.659211705716109
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,wrsa,OTC,5,Identity-50,0.986666666666667,0.717330963340744
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,wrsa,OTC,7,Linear-34,0.675555555555556,0.582242142794471
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,classification,imagenet21k,vit_small_patch16_224,Transformer,225.0,ViT-S-P16-IN21K,crsa,OTC,1,Identity-50,0.986666666666667,0.31134159211343
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,classification,imagenet21k,vit_small_patch16_224,Transformer,225.0,ViT-S-P16-IN21K,crsa,OTC,2,Identity-50,0.986666666666667,0.325042237462086
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,classification,imagenet21k,vit_small_patch16_224,Transformer,225.0,ViT-S-P16-IN21K,crsa,OTC,5,Identity-50,0.986666666666667,0.341822653782215
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,classification,imagenet21k,vit_small_patch16_224,Transformer,225.0,ViT-S-P16-IN21K,crsa,OTC,7,Identity-50,0.986666666666667,0.298641330633214
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,classification,imagenet21k,vit_small_patch16_224,Transformer,225.0,ViT-S-P16-IN21K,srpr,OTC,1,LayerNorm-20,0.777777777777778,0.330272123423238
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,classification,imagenet21k,vit_small_patch16_224,Transformer,225.0,ViT-S-P16-IN21K,srpr,OTC,2,Linear-35,0.702222222222222,0.370052268012168
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,classification,imagenet21k,vit_small_patch16_224,Transformer,225.0,ViT-S-P16-IN21K,srpr,OTC,5,Identity-50,0.986666666666667,0.400804153919798
