comparison_id,comparison,eval_type,level,n_obs,n_subjects,n_models,mean,median,std,sem
imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet,60,5,12,0.39872513507803287,0.4168938487768173,0.05602772776212505,0.007233148551618442
imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet21k,60,5,12,0.38278080075979226,0.3810494542121887,0.06517943396499778,0.008414628742055416
objects_faces_places,"Objects, Faces, Places",crsa,imagenet,5,5,1,0.26638443946838375,0.2584433555603027,0.06231605423568605,0.02786858667211154
objects_faces_places,"Objects, Faces, Places",crsa,openimages,5,5,1,0.24502248883247368,0.2217636078596115,0.05591670963711923,0.025006712765343237
objects_faces_places,"Objects, Faces, Places",crsa,places256,5,5,1,0.20445772528648373,0.189095914363861,0.0476172966933064,0.02129510246220181
objects_faces_places,"Objects, Faces, Places",crsa,vggface2,5,5,1,0.2730032902956009,0.2487815231084823,0.05241243008378336,0.023439551306658916
objects_faces_places,"Objects, Faces, Places",wrsa,imagenet,5,5,1,0.3764307141304016,0.3810813903808593,0.05396388675942054,0.024133383824833033
objects_faces_places,"Objects, Faces, Places",wrsa,openimages,5,5,1,0.35481398463249203,0.3534031808376312,0.053340034555982595,0.023854388637872977
objects_faces_places,"Objects, Faces, Places",wrsa,places256,5,5,1,0.32363965868949884,0.3107761919498443,0.0626174009670297,0.02800335302732789
objects_faces_places,"Objects, Faces, Places",wrsa,vggface2,5,5,1,0.31663259506225583,0.2970420598983764,0.07324779006185225,0.03275740755598703
