subject,model,eval_type,region,model_layer,model_layer_index,test_score,train_score,max_model_layer_index,selected_layer_fraction,score
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,otc-streams,Conv2d-44,8,0.38641035556793213,0.3310876786708832,12,0.6666666666666666,0.38641035556793213
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,v-objects,AdaptiveAvgPool2d-1,0,0.19461745023727417,0.1866697520017624,12,0.0,0.19461745023727417
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,EBA,Conv2d-49,9,0.4000660479068756,0.23401300609111786,12,0.75,0.4000660479068756
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,FBA,BatchNorm2d-51,5,0.33069339394569397,0.3009144365787506,12,0.4166666666666667,0.33069339394569397
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,FFA-1,Conv2d-37,7,0.3862948715686798,0.15542815625667572,12,0.5833333333333334,0.3862948715686798
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,FFA-2,BatchNorm2d-51,5,0.28335389494895935,0.2607547640800476,12,0.4166666666666667,0.28335389494895935
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,OFA,Conv2d-37,7,0.410844087600708,0.1959054321050644,12,0.5833333333333334,0.410844087600708
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,OPA,Conv2d-49,9,0.3954229950904846,0.13573771715164185,12,0.75,0.3954229950904846
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,PPA,ReLU-38,11,0.4297211170196533,0.24128137528896332,12,0.9166666666666666,0.4297211170196533
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,VWFA-1,BatchNorm2d-51,5,0.4722028374671936,0.2448124885559082,12,0.4166666666666667,0.4722028374671936
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,VWFA-2,Conv2d-44,8,0.23336751759052277,0.08826027810573578,12,0.6666666666666666,0.23336751759052277
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,l-objects,Conv2d-49,9,0.417778879404068,0.269906610250473,12,0.75,0.417778879404068
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,laion-lateral,Conv2d-49,9,0.3668825626373291,0.19037427008152008,12,0.75,0.3668825626373291
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,laion-ventral,Conv2d-37,7,0.6060699820518494,0.33607107400894165,12,0.5833333333333334,0.6060699820518494
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,mfs-words,ReLU-38,11,0.25318270921707153,0.09835086017847061,12,0.9166666666666666,0.25318270921707153
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,otc,Conv2d-49,9,0.5292348265647888,0.28446799516677856,12,0.75,0.5292348265647888
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,otc-category,Conv2d-49,9,0.5077094435691833,0.3474341928958893,12,0.75,0.5077094435691833
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,otc-streams,Conv2d-37,7,0.5742893815040588,0.2845934331417084,12,0.5833333333333334,0.5742893815040588
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,v-objects,BatchNorm2d-51,5,0.5463945269584656,0.39445921778678894,12,0.4166666666666667,0.5463945269584656
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,EBA,BatchNorm2d-51,5,0.2923413813114166,0.2837972342967987,12,0.4166666666666667,0.2923413813114166
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,FBA,BatchNorm2d-51,5,0.1805475801229477,0.18688534200191498,12,0.4166666666666667,0.1805475801229477
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,FFA-1,Conv2d-30,6,0.3301692008972168,0.2865070700645447,12,0.5,0.3301692008972168
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,FFA-2,BatchNorm2d-51,5,0.17472434043884277,0.1566351354122162,12,0.4166666666666667,0.17472434043884277
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,OFA,BatchNorm2d-51,5,0.2378220111131668,0.2032392919063568,12,0.4166666666666667,0.2378220111131668
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,OPA,BatchNorm2d-51,5,0.2880464792251587,0.2875128984451294,12,0.4166666666666667,0.2880464792251587
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,PPA,Conv2d-30,6,0.3465055525302887,0.3521076440811157,12,0.5,0.3465055525302887
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,VWFA-1,BatchNorm2d-51,5,0.3169490098953247,0.30742761492729187,12,0.4166666666666667,0.3169490098953247
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,VWFA-2,BatchNorm2d-51,5,0.15135331451892853,0.1561707705259323,12,0.4166666666666667,0.15135331451892853
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,l-objects,BatchNorm2d-51,5,0.2993038296699524,0.2853744626045227,12,0.4166666666666667,0.2993038296699524
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,laion-lateral,BatchNorm2d-51,5,0.3289968967437744,0.3157676160335541,12,0.4166666666666667,0.3289968967437744
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,laion-ventral,Conv2d-30,6,0.4541813135147095,0.43660634756088257,12,0.5,0.4541813135147095
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,mfs-words,Conv2d-30,6,0.26473546028137207,0.2506583631038666,12,0.5,0.26473546028137207
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,otc,BatchNorm2d-51,5,0.37936142086982727,0.3882492482662201,12,0.4166666666666667,0.37936142086982727
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,otc-category,BatchNorm2d-51,5,0.34973564743995667,0.35043075680732727,12,0.4166666666666667,0.34973564743995667
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,otc-streams,BatchNorm2d-51,5,0.37965789437294006,0.3896486163139343,12,0.4166666666666667,0.37965789437294006
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,v-objects,BatchNorm2d-51,5,0.25336334109306335,0.24315451085567474,12,0.4166666666666667,0.25336334109306335
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,EBA,Conv2d-49,9,0.41540470719337463,0.2620702087879181,12,0.75,0.41540470719337463
sub-01,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,FBA,BatchNorm2d-51,5,0.3249879479408264,0.31880056858062744,12,0.4166666666666667,0.3249879479408264
