model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
coat_lite_tiny_classification,wrsa,0.5382931023836136,0.49457489848136904,0.5820113062858582,2,Fig2 architecture,Transformer,#0072b2,44.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,coat_lite_tiny,coat_lite_tiny_classification,CoaT-Lite-Tiny,classification,imagenet,coat_lite_tiny,Transformer,Semantic,Transformer,,,,,,,
vit_base_patch32_224_classification,wrsa,0.5409298241138458,0.5054000020027161,0.5764596462249756,2,Fig2 architecture,Transformer,#0072b2,45.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,vit_base_patch32_224,vit_base_patch32_224_classification,ViT-B-P32,classification,imagenet,vit_base_patch32_224,Transformer,Semantic,Transformer,,,,,,,imagenet
deit_base_patch16_224_classification,wrsa,0.5420622259378434,0.5015164911746979,0.5826079607009887,2,Fig2 architecture,Transformer,#0072b2,46.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,deit_base_patch16_224,deit_base_patch16_224_classification,DeiT-B-P16-224,classification,imagenet,deit_base_patch16_224,Transformer,Semantic,Transformer,,,,,,,
vit_base_patch16_224_classification,wrsa,0.5456999748945236,0.5055343210697174,0.5858656287193298,2,Fig2 architecture,Transformer,#0072b2,47.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,vit_base_patch16_224,vit_base_patch16_224_classification,ViT-B-P16,classification,imagenet,vit_base_patch16_224,Transformer,Semantic,Transformer,,,,,,,imagenet
vit_large_patch16_224_classification,wrsa,0.5508501201868057,0.5030348002910614,0.5986654400825501,2,Fig2 architecture,Transformer,#0072b2,48.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,vit_large_patch16_224,vit_large_patch16_224_classification,ViT-L-P16,classification,imagenet,vit_large_patch16_224,Transformer,Semantic,Transformer,,,,,,,imagenet
pit_b_224_classification,wrsa,0.5524327039718628,0.5224481225013733,0.5824172854423523,2,Fig2 architecture,Transformer,#0072b2,49.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,pit_b_224,pit_b_224_classification,PiT-B-224,classification,imagenet,pit_b_224,Transformer,Semantic,Transformer,,,,,,,
pit_ti_224_classification,wrsa,0.5551303744316101,0.5352921605110168,0.5749685883522033,2,Fig2 architecture,Transformer,#0072b2,50.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,pit_ti_224,pit_ti_224_classification,PiT-T-224,classification,imagenet,pit_ti_224,Transformer,Semantic,Transformer,,,,,,,
swin_base_patch4_window7_224_classification,wrsa,0.5595743775367736,0.5152095913887024,0.603939163684845,2,Fig2 architecture,Transformer,#0072b2,51.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,swin_base_patch4_window7_224,swin_base_patch4_window7_224_classification,Swin-B-P4-W7,classification,imagenet,swin_base_patch4_window7_224,Transformer,Semantic,Transformer,,,,,,,imagenet
jx_nest_tiny_classification,wrsa,0.5649108767509461,0.5325750589370728,0.5972466945648194,2,Fig2 architecture,Transformer,#0072b2,52.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,jx_nest_tiny,jx_nest_tiny_classification,JX-NesT-Tiny,classification,imagenet,jx_nest_tiny,Transformer,Semantic,Transformer,,,,,,,
levit_128_classification,wrsa,0.5652011573314667,0.5168489456176758,0.6135533690452576,2,Fig2 architecture,Transformer,#0072b2,53.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,levit_128,levit_128_classification,LeViT128,classification,imagenet,levit_128,Transformer,Semantic,Transformer,,,,,,,
poolformer_s36_classification,wrsa,0.566503894329071,0.5087022900581359,0.6243054986000061,2,Fig2 architecture,Transformer,#0072b2,54.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,poolformer_s36,poolformer_s36_classification,PoolFormer-S36,classification,imagenet,poolformer_s36,Transformer,Semantic,Transformer,,,,,,,
swin_tiny_patch4_window7_224_classification,wrsa,0.5826371431350708,0.5426083207130432,0.6226659655570984,2,Fig2 architecture,Transformer,#0072b2,55.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,swin_tiny_patch4_window7_224,swin_tiny_patch4_window7_224_classification,Swin-T-P4-W7,classification,imagenet,swin_tiny_patch4_window7_224,Transformer,Semantic,Transformer,,,,,,,
autoencoding_taskonomy,crsa,0.033942303061485296,0.02687182053923607,0.041012785583734515,2,Fig3A Taskonomy,2D,#0072b2,0.0,-0.38,4.38,0.10951244123280049,0.054519287720322614,0.16450559474527837,autoencoding,autoencoding_taskonomy,Autoencoder,taskonomy,taskonomy,resnet50,Convolutional,2D,,,autoencoding,2D,,,,
keypoints2d_taskonomy,crsa,0.11087205149233341,0.08074706569314002,0.1409970372915268,2,Fig3A Taskonomy,2D,#0072b2,1.0,-0.38,4.38,0.10951244123280049,0.054519287720322614,0.16450559474527837,keypoints2d,keypoints2d_taskonomy,2D Keypoints,taskonomy,taskonomy,resnet50,Convolutional,2D,,,keypoints2d,2D,,,,
inpainting_taskonomy,crsa,0.04691989049315452,0.043360591679811475,0.05047918930649757,2,Fig3A Taskonomy,2D,#0072b2,2.0,-0.38,4.38,0.10951244123280049,0.054519287720322614,0.16450559474527837,inpainting,inpainting_taskonomy,Inpainting,taskonomy,taskonomy,resnet50,Convolutional,2D,,,inpainting,2D,,,,
edge_texture_taskonomy,crsa,0.19500246345996858,0.15491223633289336,0.23509269058704377,2,Fig3A Taskonomy,2D,#0072b2,3.0,-0.38,4.38,0.10951244123280049,0.054519287720322614,0.16450559474527837,edge_texture,edge_texture_taskonomy,Texture Edges,taskonomy,taskonomy,resnet50,Convolutional,2D,,,edge_texture,2D,,,,
segment_unsup2d_taskonomy,crsa,0.1608254976570606,0.13041282445192337,0.19123817086219788,2,Fig3A Taskonomy,2D,#0072b2,4.0,-0.38,4.38,0.10951244123280049,0.054519287720322614,0.16450559474527837,segment_unsup2d,segment_unsup2d_taskonomy,Unsupervised 2D Segmentation,taskonomy,taskonomy,resnet50,Convolutional,2D,,,segment_unsup2d,2D,,,,
autoencoding_taskonomy,wrsa,0.009703555202577263,0.005556603078730404,0.013850507326424122,2,Fig3A Taskonomy,2D,#0072b2,0.0,-0.38,4.38,0.17639075597049667,0.09088859438663348,0.24740662574768063,autoencoding,autoencoding_taskonomy,Autoencoder,taskonomy,taskonomy,resnet50,Convolutional,2D,,,autoencoding,2D,,,,
keypoints2d_taskonomy,wrsa,0.15536232143640516,0.08103668093681335,0.229687961935997,2,Fig3A Taskonomy,2D,#0072b2,1.0,-0.38,4.38,0.17639075597049667,0.09088859438663348,0.24740662574768063,keypoints2d,keypoints2d_taskonomy,2D Keypoints,taskonomy,taskonomy,resnet50,Convolutional,2D,,,keypoints2d,2D,,,,
inpainting_taskonomy,wrsa,0.20700401663780213,0.18876613676548004,0.22524189651012422,2,Fig3A Taskonomy,2D,#0072b2,2.0,-0.38,4.38,0.17639075597049667,0.09088859438663348,0.24740662574768063,inpainting,inpainting_taskonomy,Inpainting,taskonomy,taskonomy,resnet50,Convolutional,2D,,,inpainting,2D,,,,
edge_texture_taskonomy,wrsa,0.21832828968763351,0.153023424744606,0.283633154630661,2,Fig3A Taskonomy,2D,#0072b2,3.0,-0.38,4.38,0.17639075597049667,0.09088859438663348,0.24740662574768063,edge_texture,edge_texture_taskonomy,Texture Edges,taskonomy,taskonomy,resnet50,Convolutional,2D,,,edge_texture,2D,,,,
segment_unsup2d_taskonomy,wrsa,0.2915555968880653,0.22668305933475494,0.3564281344413757,2,Fig3A Taskonomy,2D,#0072b2,4.0,-0.38,4.38,0.17639075597049667,0.09088859438663348,0.24740662574768063,segment_unsup2d,segment_unsup2d_taskonomy,Unsupervised 2D Segmentation,taskonomy,taskonomy,resnet50,Convolutional,2D,,,segment_unsup2d,2D,,,,
curvature_taskonomy,crsa,0.11503542214632034,0.10096126794815063,0.12910957634449005,2,Fig3A Taskonomy,3D,#e69f00,7.0,6.62,14.38,0.11629245039075613,0.1040298561565578,0.12748008380876855,curvature,curvature_taskonomy,Curvatures,taskonomy,taskonomy,resnet50,Convolutional,3D,,,curvature,3D,,,,
normal_taskonomy,crsa,0.10843462273478507,0.10301293283700944,0.11385631263256073,2,Fig3A Taskonomy,3D,#e69f00,8.0,6.62,14.38,0.11629245039075613,0.1040298561565578,0.12748008380876855,normal,normal_taskonomy,Surface Normals,taskonomy,taskonomy,resnet50,Convolutional,3D,,,normal,3D,,,,
edge_occlusion_taskonomy,crsa,0.08007247447967529,0.07329233884811401,0.08685261011123657,2,Fig3A Taskonomy,3D,#e69f00,9.0,6.62,14.38,0.11629245039075613,0.1040298561565578,0.12748008380876855,edge_occlusion,edge_occlusion_taskonomy,Occlusion Edges,taskonomy,taskonomy,resnet50,Convolutional,3D,,,edge_occlusion,3D,,,,
reshading_taskonomy,crsa,0.13959353417158127,0.11260535717010497,0.16658171117305756,2,Fig3A Taskonomy,3D,#e69f00,10.0,6.62,14.38,0.11629245039075613,0.1040298561565578,0.12748008380876855,reshading,reshading_taskonomy,Reshading,taskonomy,taskonomy,resnet50,Convolutional,3D,,,reshading,3D,,,,
segment_unsup25d_taskonomy,crsa,0.12161415144801141,0.11137505173683167,0.13185325115919114,2,Fig3A Taskonomy,3D,#e69f00,11.0,6.62,14.38,0.11629245039075613,0.1040298561565578,0.12748008380876855,segment_unsup25d,segment_unsup25d_taskonomy,Unsupervised 2.5D Segmentation,taskonomy,taskonomy,resnet50,Convolutional,3D,,,segment_unsup25d,3D,,,,
depth_zbuffer_taskonomy,crsa,0.12298292443156242,0.10889092832803726,0.13707492053508757,2,Fig3A Taskonomy,3D,#e69f00,12.0,6.62,14.38,0.11629245039075613,0.1040298561565578,0.12748008380876855,depth_zbuffer,depth_zbuffer_taskonomy,Z-Buffer Depth,taskonomy,taskonomy,resnet50,Convolutional,3D,,,depth_zbuffer,3D,,,,
depth_euclidean_taskonomy,crsa,0.10928754061460495,0.0956883355975151,0.1228867456316948,2,Fig3A Taskonomy,3D,#e69f00,13.0,6.62,14.38,0.11629245039075613,0.1040298561565578,0.12748008380876855,depth_euclidean,depth_euclidean_taskonomy,Euclidean Depth,taskonomy,taskonomy,resnet50,Convolutional,3D,,,depth_euclidean,3D,,,,
keypoints3d_taskonomy,crsa,0.1333189330995083,0.118417789041996,0.14822007715702057,2,Fig3A Taskonomy,3D,#e69f00,14.0,6.62,14.38,0.11629245039075613,0.1040298561565578,0.12748008380876855,keypoints3d,keypoints3d_taskonomy,3D Keypoints,taskonomy,taskonomy,resnet50,Convolutional,3D,,,keypoints3d,3D,,,,
curvature_taskonomy,wrsa,0.07540202075615525,0.03990711737424135,0.11089692413806915,2,Fig3A Taskonomy,3D,#e69f00,7.0,6.62,14.38,0.27885037354426456,0.21536132577777609,0.3225502770394087,curvature,curvature_taskonomy,Curvatures,taskonomy,taskonomy,resnet50,Convolutional,3D,,,curvature,3D,,,,
normal_taskonomy,wrsa,0.23078104555606843,0.15536210536956788,0.30619998574256896,2,Fig3A Taskonomy,3D,#e69f00,8.0,6.62,14.38,0.27885037354426456,0.21536132577777609,0.3225502770394087,normal,normal_taskonomy,Surface Normals,taskonomy,taskonomy,resnet50,Convolutional,3D,,,normal,3D,,,,
edge_occlusion_taskonomy,wrsa,0.31181278824806213,0.307218474149704,0.3164071023464203,2,Fig3A Taskonomy,3D,#e69f00,9.0,6.62,14.38,0.27885037354426456,0.21536132577777609,0.3225502770394087,edge_occlusion,edge_occlusion_taskonomy,Occlusion Edges,taskonomy,taskonomy,resnet50,Convolutional,3D,,,edge_occlusion,3D,,,,
