model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
gmixer_24_224_classification,wrsa,0.3530497968196869,0.2778639256954193,0.41357332468032837,5,Fig2 architecture,Convolutional,#e69f00,19.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,gmixer_24_224,gmixer_24_224_classification,GMixer-24,classification,imagenet,gmixer_24_224,Convolutional,Semantic,Convolutional,,,,,,,
resnet152_classification,wrsa,0.3571894556283951,0.28738842010498045,0.414545476436615,5,Fig2 architecture,Convolutional,#e69f00,20.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,resnet152,resnet152_classification,ResNet152,classification,imagenet,resnet152,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,wrsa,0.35891384482383726,0.3341687798500061,0.3836589097976685,5,Fig2 architecture,Convolutional,#e69f00,21.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
nfnet_l0_classification,wrsa,0.36152544617652893,0.3367306888103485,0.3929031252861023,5,Fig2 architecture,Convolutional,#e69f00,22.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,nfnet_l0,nfnet_l0_classification,NF-Net-L0,classification,imagenet,nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
eca_nfnet_l0_classification,wrsa,0.36311598122119904,0.2992622584104538,0.4177419662475586,5,Fig2 architecture,Convolutional,#e69f00,23.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,eca_nfnet_l0,eca_nfnet_l0_classification,ECA-NFNeT-L0,classification,imagenet,eca_nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
xception_classification,wrsa,0.3683284640312195,0.3281353235244751,0.4085216045379639,5,Fig2 architecture,Convolutional,#e69f00,24.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,xception,xception_classification,XCeption,classification,imagenet,xception,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_f_classification,wrsa,0.3700529456138611,0.2884731888771057,0.4436060547828674,5,Fig2 architecture,Convolutional,#e69f00,25.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,hardcorenas_f,hardcorenas_f_classification,HardCoreNAS-F,classification,imagenet,hardcorenas_f,Convolutional,Semantic,Convolutional,,,,,,,
resnet101_classification,wrsa,0.37537783980369566,0.3353867709636688,0.40752558708190917,5,Fig2 architecture,Convolutional,#e69f00,26.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,resnet101,resnet101_classification,ResNet101,classification,imagenet,resnet101,Convolutional,Semantic,Convolutional,,,,,,,
regnetx_064_classification,wrsa,0.3786452054977417,0.35903114080429077,0.4015379786491394,5,Fig2 architecture,Convolutional,#e69f00,27.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
cspresnet50_classification,wrsa,0.3796884596347809,0.34570151567459106,0.41020411252975464,5,Fig2 architecture,Convolutional,#e69f00,28.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,cspresnet50,cspresnet50_classification,CSP-ResNet50,classification,imagenet,cspresnet50,Convolutional,Semantic,Convolutional,,,,,,,
mobilenet_v2_classification,wrsa,0.38869349360466005,0.35117589831352236,0.426334410905838,5,Fig2 architecture,Convolutional,#e69f00,29.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,mobilenet_v2,mobilenet_v2_classification,MobileNet-V2,classification,imagenet,mobilenet_v2,Convolutional,Semantic,Convolutional,,,,,,,
mnasnet1_0_classification,wrsa,0.3923578679561615,0.3671237289905548,0.4175920069217682,5,Fig2 architecture,Convolutional,#e69f00,30.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,mnasnet1_0,mnasnet1_0_classification,MNASNet1.0,classification,imagenet,mnasnet1_0,Convolutional,Semantic,Convolutional,,,,,,,
convnext_base_classification,wrsa,0.3996704638004303,0.3509896039962769,0.4481291651725769,5,Fig2 architecture,Convolutional,#e69f00,31.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,convnext_base,convnext_base_classification,ConvNext-B,classification,imagenet,convnext_base,Convolutional,Semantic,Convolutional,,,,,,,imagenet
gmlp_s16_224_classification,wrsa,0.402654230594635,0.35708402991294863,0.4482244312763214,5,Fig2 architecture,Convolutional,#e69f00,32.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,gmlp_s16_224,gmlp_s16_224_classification,GMLP-S16,classification,imagenet,gmlp_s16_224,Convolutional,Semantic,Convolutional,,,,,,,
xcit_nano_12_p16_224_classification,crsa,0.13803948760032653,0.11736423373222352,0.15594329237937926,5,Fig2 architecture,Transformer,#0072b2,35.0,34.62,55.38,0.15625310660827726,0.1351421874530968,0.17871600368902796,xcit_nano_12_p16_224,xcit_nano_12_p16_224_classification,XCIT-N-12-P16,classification,imagenet,xcit_nano_12_p16_224,Transformer,Semantic,Transformer,,,,,,,
xcit_nano_12_p8_224_classification,crsa,0.17184185981750488,0.14317523539066315,0.20040086507797242,5,Fig2 architecture,Transformer,#0072b2,36.0,34.62,55.38,0.15625310660827726,0.1351421874530968,0.17871600368902796,xcit_nano_12_p8_224,xcit_nano_12_p8_224_classification,XCIT-N-12-P8,classification,imagenet,xcit_nano_12_p8_224,Transformer,Semantic,Transformer,,,,,,,
crossvit_base_240_classification,crsa,0.2405121386051178,0.21006740629673004,0.2681322664022446,5,Fig2 architecture,Transformer,#0072b2,37.0,34.62,55.38,0.15625310660827726,0.1351421874530968,0.17871600368902796,crossvit_base_240,crossvit_base_240_classification,CrossViT-B,classification,imagenet,crossvit_base_240,Transformer,Semantic,Transformer,,,,,,,
swin_large_patch4_window7_224_classification,crsa,0.07169879227876663,0.0034178137779235784,0.14167141690850257,5,Fig2 architecture,Transformer,#0072b2,38.0,34.62,55.38,0.15625310660827726,0.1351421874530968,0.17871600368902796,swin_large_patch4_window7_224,swin_large_patch4_window7_224_classification,Swin-L-P4-W7,classification,imagenet,swin_large_patch4_window7_224,Transformer,Semantic,Transformer,,,,,,,imagenet
vit_large_patch16_224_classification,crsa,0.1428312689065933,0.10165184140205383,0.17253453135490418,5,Fig2 architecture,Transformer,#0072b2,39.0,34.62,55.38,0.15625310660827726,0.1351421874530968,0.17871600368902796,vit_large_patch16_224,vit_large_patch16_224_classification,ViT-L-P16,classification,imagenet,vit_large_patch16_224,Transformer,Semantic,Transformer,,,,,,,imagenet
vit_small_patch16_224_classification,crsa,0.17577851712703704,0.14733955562114714,0.203804549574852,5,Fig2 architecture,Transformer,#0072b2,40.0,34.62,55.38,0.15625310660827726,0.1351421874530968,0.17871600368902796,vit_small_patch16_224,vit_small_patch16_224_classification,ViT-S-P16,classification,imagenet,vit_small_patch16_224,Transformer,Semantic,Transformer,,,,,,,imagenet
vit_tiny_patch16_224_classification,crsa,0.13567915707826614,0.12238219529390335,0.14803793430328369,5,Fig2 architecture,Transformer,#0072b2,41.0,34.62,55.38,0.15625310660827726,0.1351421874530968,0.17871600368902796,vit_tiny_patch16_224,vit_tiny_patch16_224_classification,ViT-T-P16,classification,imagenet,vit_tiny_patch16_224,Transformer,Semantic,Transformer,,,,,,,
vit_base_patch32_224_classification,crsa,0.2426292896270752,0.21404401063919068,0.2706816911697388,5,Fig2 architecture,Transformer,#0072b2,42.0,34.62,55.38,0.15625310660827726,0.1351421874530968,0.17871600368902796,vit_base_patch32_224,vit_base_patch32_224_classification,ViT-B-P32,classification,imagenet,vit_base_patch32_224,Transformer,Semantic,Transformer,,,,,,,imagenet
coat_lite_tiny_classification,crsa,0.0934193640947342,0.06858483999967575,0.11825388818979263,5,Fig2 architecture,Transformer,#0072b2,43.0,34.62,55.38,0.15625310660827726,0.1351421874530968,0.17871600368902796,coat_lite_tiny,coat_lite_tiny_classification,CoaT-Lite-Tiny,classification,imagenet,coat_lite_tiny,Transformer,Semantic,Transformer,,,,,,,
visformer_small_classification,crsa,0.21667911112308502,0.1993330627679825,0.243377286195755,5,Fig2 architecture,Transformer,#0072b2,44.0,34.62,55.38,0.15625310660827726,0.1351421874530968,0.17871600368902796,visformer_small,visformer_small_classification,Visformer,classification,imagenet,visformer_small,Transformer,Semantic,Transformer,,,,,,,
