feature_stem,deepnsd_model_string,model,metric,subj_id,n_colin_layers,n_our_layers_matching_colin,full_train_selected_layer,full_train_selected_layer_depth,full_train_selected_train,full_train_selected_test,our_train_selected_layer,our_train_selected_layer_depth,our_train_selected_train,our_train_selected_test,test_gap_full_minus_our,same_layer,our_layer_test_rank_among_colin_layers,our_layer_test_percentile_among_colin_layers,colin_test_min,colin_test_median,colin_test_max
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,crsa,5,95,11,Conv2d-61,0.7090909090909091,0.4454874002104083,0.4426499328504674,Conv2d-55,0.6363636363636364,0.3810073782245384,0.39259593573525814,0.05005399711520925,False,10,90.52631578947368,0.1109855370518961,0.2896096460384045,0.4489061640584621
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,crsa,7,95,11,Conv2d-61,0.7090909090909091,0.3926972391136268,0.38134476512782284,Conv2d-55,0.6363636363636364,0.3501834160698285,0.3500940261987708,0.03125073892905206,False,11,89.47368421052632,0.11502578129207404,0.27742506062350475,0.3878462961162268
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,srpr,1,99,11,AvgPool2d-3,0.7363636363636363,0.3536586674771971,0.36456663885902607,ScaledStdConv2d-42,0.6818181818181818,0.34464232727313415,0.3577820648421645,0.006784574016861555,False,3,97.97979797979798,0.268348092931871,0.3359921634640847,0.36456663885902607
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,srpr,2,99,11,AvgPool2d-3,0.7363636363636363,0.39397000317333425,0.3990243829482263,ScaledStdConv2d-42,0.6818181818181818,0.38814599346352097,0.39692800396725936,0.0020963789809669287,False,2,98.98989898989899,0.2993055218863359,0.37350871509483957,0.3990243829482263
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,srpr,5,99,11,Sigmoid-7,0.5681818181818182,0.41155305875142467,0.4221231117509001,Conv2d-55,0.6363636363636364,0.40374710108639555,0.4165815371089992,0.005541574641900915,False,6,94.94949494949495,0.3181514615779294,0.3920605557094393,0.423966797057689
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,srpr,7,99,11,Sigmoid-7,0.5681818181818182,0.330140158707069,0.3255976898868106,ScaledStdConv2d-42,0.6818181818181818,0.32582361877755794,0.3233637068897247,0.0022339829970858815,False,9,91.91919191919192,0.25417841305962263,0.31412937980871014,0.33600388836986733
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,wrsa,1,99,11,AvgPool2d-3,0.7363636363636363,0.7066176094447398,0.6753959539848167,ScaledStdConv2d-42,0.6818181818181818,0.7006539567258685,0.6777842670546682,-0.0023883130698515442,False,3,97.97979797979798,0.5128010483685169,0.6442619399917227,0.6827174839626653
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,wrsa,2,99,11,AvgPool2d-3,0.7363636363636363,0.7425433613840935,0.6956165083683951,ScaledStdConv2d-42,0.6818181818181818,0.7422567328004939,0.7056899049135872,-0.010073396545192126,False,1,100.0,0.5273472931153833,0.6608122005711852,0.7056899049135872
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,wrsa,5,99,11,Conv2d-48,0.55,0.7382767599440591,0.7456204265393103,ScaledStdConv2d-42,0.6818181818181818,0.7297812860060285,0.7370715855774616,0.008548840961848714,False,14,86.86868686868688,0.5860319866797462,0.7017291718860551,0.7633268864694136
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,wrsa,7,99,11,ScaledStdConv2d-42,0.6818181818181818,0.6381302772927646,0.6139261846708519,ScaledStdConv2d-42,0.6818181818181818,0.6381302772927646,0.6139261846708519,0.0,True,5,95.95959595959596,0.4524233892685867,0.584220838002049,0.6195771861791485
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,crsa,1,81,11,ReLU-40,0.7877094972067039,0.08730247264737481,0.10371961262857679,BatchNorm2d-41,0.7486033519553073,0.08197624793036437,0.09634832012674108,0.007371292501835713,False,7,92.5925925925926,0.006854393037742164,0.07554775879709483,0.10427624358108567
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,crsa,2,81,11,ReLU-37,0.7318435754189944,0.08566373051196755,0.08204780593691104,ReLU-35,0.6983240223463687,0.082528060804187,0.07621412229724758,0.005833683639663453,False,4,96.29629629629629,0.004654074868873505,0.058492557479277146,0.08204780593691104
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,crsa,5,81,11,ReLU-37,0.7318435754189944,0.08231809076633065,0.09923484254297166,ReLU-35,0.6983240223463687,0.07858122075921685,0.09356800283155811,0.005666839711413546,False,4,96.29629629629629,0.0037258530307840414,0.0675018920321632,0.09923484254297166
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,crsa,7,81,11,ReLU-37,0.7318435754189944,0.08200101849246377,0.09493407966239432,BatchNorm2d-41,0.7486033519553073,0.0777395344751931,0.0864871688504996,0.00844691081189472,False,7,92.5925925925926,0.00627435999396262,0.0668092582364271,0.09493407966239432
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,srpr,1,81,11,ReLU-26,0.5307262569832403,0.14186280142698143,0.1483509076202096,Conv2d-28,0.4972067039106145,0.13706430908505787,0.14777152005045416,0.0005793875697554518,False,15,82.71604938271605,0.06138367357053392,0.13774219098523174,0.1532496591307153
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,srpr,2,81,11,BatchNorm2d-41,0.7486033519553073,0.17317262283642193,0.16115309565902622,BatchNorm2d-41,0.7486033519553073,0.17317262283642193,0.16115309565902622,0.0,True,25,70.37037037037037,0.06504952595447158,0.15624382744361356,0.16962351386565966
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,srpr,5,81,11,ReLU-26,0.5307262569832403,0.18162949664984512,0.1746500920723107,Conv2d-28,0.4972067039106145,0.17778365826495796,0.17786065471336585,-0.0032105626410551535,False,6,93.82716049382715,0.07970085311863209,0.160814720323958,0.18086036917388099
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,srpr,7,81,11,ReLU-26,0.5307262569832403,0.13747663311853178,0.14278071646994595,ReLU-27,0.547486033519553,0.13187693318254304,0.13944608047490142,0.0033346359950445215,False,12,86.41975308641975,0.05485503602327216,0.13039363516951935,0.146708123163372
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,wrsa,1,81,11,BatchNorm2d-47,0.8491620111731844,0.18790499965472174,0.15528277747135055,Conv2d-47,0.8435754189944135,0.1873896931772226,0.15359786722379548,0.0016849102475550715,False,29,65.4320987654321,0.021481808794649317,0.14520390497533464,0.18167383843550663
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,wrsa,2,81,11,BatchNorm2d-47,0.8491620111731844,0.21870578237295202,0.1498654422489413,Conv2d-47,0.8435754189944135,0.2178131655075177,0.14850113931078157,0.0013643029381597283,False,31,62.96296296296296,0.026356875331694108,0.1443366529899099,0.17360087693181847
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,wrsa,5,81,11,BatchNorm2d-47,0.8491620111731844,0.2050191672136958,0.14977548403780563,Conv2d-47,0.8435754189944135,0.2021059703907401,0.1461572599317138,0.003618224106091833,False,47,43.20987654320987,0.027160874198860277,0.1490275287233746,0.19587984473429726
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,wrsa,7,81,11,ReLU-40,0.7877094972067039,0.18529178705181493,0.15843268292228432,Conv2d-47,0.8435754189944135,0.17399516891936465,0.12863375702261332,0.029798925899671008,False,36,56.79012345679012,0.024789862685598667,0.12470769084234952,0.16885832973178866
normal_taskonomy,normal_taskonomy,normal,crsa,1,81,11,Conv2d-36,0.6480446927374302,0.14738146803865534,0.15039053295145277,Conv2d-36,0.6480446927374302,0.14738146803865534,0.15039053295145277,0.0,True,2,98.76543209876543,0.03628930247343188,0.12574453216490866,0.15285657025192542
normal_taskonomy,normal_taskonomy,normal,crsa,2,81,11,Conv2d-36,0.6480446927374302,0.16015498411108686,0.15279362771158683,Conv2d-36,0.6480446927374302,0.16015498411108686,0.15279362771158683,0.0,True,4,96.29629629629629,0.03779113795012938,0.1258037970903022,0.15964792956791382
normal_taskonomy,normal_taskonomy,normal,crsa,5,81,11,Conv2d-36,0.6480446927374302,0.15107944797082726,0.156514860412413,Conv2d-36,0.6480446927374302,0.15107944797082726,0.156514860412413,0.0,True,8,91.35802469135803,0.03966964532006635,0.13634714882214927,0.16723383571799622
normal_taskonomy,normal_taskonomy,normal,crsa,7,81,11,Conv2d-36,0.6480446927374302,0.1506917586395854,0.1545912119667977,Conv2d-36,0.6480446927374302,0.1506917586395854,0.1545912119667977,0.0,True,6,93.82716049382715,0.03798404933367877,0.12905453537368497,0.16127873733699485
normal_taskonomy,normal_taskonomy,normal,srpr,1,81,11,BatchNorm2d-36,0.6536312849162011,0.2236490373830763,0.22684274349287098,Conv2d-36,0.6480446927374302,0.22297785436759687,0.2266397770013842,0.00020296649148676682,False,6,93.82716049382715,0.08938804341635136,0.21109759594483482,0.2303863803767945
normal_taskonomy,normal_taskonomy,normal,srpr,2,81,11,Conv2d-35,0.6312849162011173,0.27894580515959083,0.26167053475960694,Conv2d-36,0.6480446927374302,0.2770445506975778,0.26405400953163993,-0.0023834747720329896,False,2,98.76543209876543,0.11332534384314796,0.24587605779811533,0.264746970887273
normal_taskonomy,normal_taskonomy,normal,srpr,5,81,11,BatchNorm2d-36,0.6536312849162011,0.26598438825994963,0.2646616265568178,Conv2d-36,0.6480446927374302,0.2655513014894445,0.26444601709969207,0.00021560945712573165,False,8,91.35802469135803,0.12073440132149056,0.25276387181413973,0.2679336064612935
normal_taskonomy,normal_taskonomy,normal,srpr,7,81,11,BatchNorm2d-36,0.6536312849162011,0.22789952251320397,0.22144472068638604,Conv2d-36,0.6480446927374302,0.22766561159488996,0.2209686533371447,0.00047606734924135474,False,6,93.82716049382715,0.10326031519906745,0.20920659343349354,0.22540472800719508
normal_taskonomy,normal_taskonomy,normal,wrsa,1,81,11,ReLU-43,0.8547486033519553,0.3775437904027545,0.33619260816270985,BatchNorm2d-41,0.7486033519553073,0.37024604774950953,0.3363977525004851,-0.00020514433777524266,False,5,95.06172839506173,0.1306439118804456,0.31145251099860843,0.34370457874542487
normal_taskonomy,normal_taskonomy,normal,wrsa,2,63,10,BatchNorm2d-44,0.8044692737430168,0.44431053041182533,0.35869403697692315,Conv2d-44,0.7988826815642458,0.4440296332503975,0.35851181506651475,0.00018222191040839775,False,7,90.47619047619048,0.1651985929054085,0.3398989942399653,0.363197504751274
normal_taskonomy,normal_taskonomy,normal,wrsa,5,81,11,ReLU-40,0.7877094972067039,0.41260718101182015,0.3526392091012947,Conv2d-44,0.7988826815642458,0.40731566185018525,0.37392990935728526,-0.021290700255990558,False,4,96.29629629629629,0.1751316461847532,0.3508407698355681,0.3771934530113714
normal_taskonomy,normal_taskonomy,normal,wrsa,7,81,11,ReLU-37,0.7318435754189944,0.3718129495618069,0.30726620565770824,Conv2d-44,0.7988826815642458,0.36772690439466665,0.3295960304833733,-0.02232982482566509,False,2,98.76543209876543,0.1576371637618857,0.3056022312212537,0.3296919668530866
pit_b_224_classification,pit_b_224_classification,pit_b_224,crsa,1,63,12,LayerNorm-19,0.7007874015748031,0.2759784143906733,0.2719478649865529,Linear-31,0.547244094488189,0.26938854559488323,0.278713872666347,-0.006766007679794128,False,1,100.0,0.016864078991289975,0.18210501763480516,0.278713872666347
pit_b_224_classification,pit_b_224_classification,pit_b_224,crsa,2,64,12,LayerNorm-20,0.7322834645669292,0.28418950530433246,0.2712863654299245,Linear-31,0.547244094488189,0.267418075569294,0.2743316296381428,-0.003045264208218268,False,1,100.0,0.009273626508532171,0.17071299348847646,0.2743316296381428
pit_b_224_classification,pit_b_224_classification,pit_b_224,crsa,5,63,12,LayerNorm-20,0.7322834645669292,0.28120141370499935,0.276049068653278,Linear-31,0.547244094488189,0.2667926262453208,0.2762690872293118,-0.00022001857603382025,False,2,98.4126984126984,0.0006266799290704498,0.17613422510860083,0.2796831097387207
pit_b_224_classification,pit_b_224_classification,pit_b_224,crsa,7,63,12,LayerNorm-20,0.7322834645669292,0.2712267027839784,0.2680208494091739,Linear-31,0.547244094488189,0.25962211485567827,0.26822582501099235,-0.00020497560181842456,False,1,100.0,0.010264089177660538,0.17300348322107487,0.26822582501099235
pit_b_224_classification,pit_b_224_classification,pit_b_224,srpr,1,64,12,Linear-39,0.7047244094488189,0.3496030712056855,0.3538991488584956,Linear-31,0.547244094488189,0.3317590072081952,0.3237599705406369,0.030139178317858728,False,22,67.1875,0.20306470324737055,0.31089207290211684,0.3538991488584956
pit_b_224_classification,pit_b_224_classification,pit_b_224,srpr,2,64,12,Linear-39,0.7047244094488189,0.3880089321213746,0.38730470032190234,Block-8,0.6023622047244095,0.3667015121939965,0.36017829514528044,0.027126405176621904,False,19,71.875,0.2256432468951232,0.3438348137393399,0.38730470032190234
pit_b_224_classification,pit_b_224_classification,pit_b_224,srpr,5,64,12,Linear-39,0.7047244094488189,0.3907353600433218,0.4005869303976776,Linear-47,0.8464566929133859,0.3813931093110172,0.3826474373118967,0.01793949308578091,False,17,75.0,0.21633273712234458,0.36236444480889085,0.4032370444581263
pit_b_224_classification,pit_b_224_classification,pit_b_224,srpr,7,64,12,Linear-39,0.7047244094488189,0.3223486343603997,0.3250140827690696,Linear-31,0.547244094488189,0.30629576407551834,0.30876254315883067,0.016251539610238952,False,20,70.3125,0.1854772370272908,0.29241706817797025,0.3250140827690696
pit_b_224_classification,pit_b_224_classification,pit_b_224,wrsa,1,64,12,Conv2d-3,0.6771653543307087,0.6780685017015403,0.6325291697665953,Linear-47,0.8464566929133859,0.6623964304738723,0.6337853805196196,-0.0012562107530242894,False,9,87.5,0.2594060661672276,0.5805011651863177,0.6589928673786082
pit_b_224_classification,pit_b_224_classification,pit_b_224,wrsa,2,64,12,Linear-39,0.7047244094488189,0.7159385904360694,0.6630905299621009,Linear-47,0.8464566929133859,0.7067228688899501,0.6642445928039037,-0.0011540628418027499,False,1,100.0,0.26332366995503353,0.5985465679014028,0.6642445928039037
pit_b_224_classification,pit_b_224_classification,pit_b_224,wrsa,5,64,12,Conv2d-3,0.6771653543307087,0.7002097884410751,0.6833948601953181,Linear-47,0.8464566929133859,0.6871815985331643,0.6796689916515452,0.003725868543772992,False,12,82.8125,0.26954303824531317,0.634971980749981,0.6925272258332129
pit_b_224_classification,pit_b_224_classification,pit_b_224,wrsa,7,64,12,Conv2d-3,0.6771653543307087,0.610070621442898,0.5729633074864431,Block-10,0.7677165354330708,0.5974499676514702,0.5741937702532895,-0.001230462766846463,False,8,89.0625,0.23087593138340382,0.5319823345964332,0.5935197219987174
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,crsa,1,59,11,Linear-36,0.690677966101695,0.3902040370178862,0.3871226065964919,LayerNorm-20,0.788135593220339,0.2966069194971873,0.3030157072327289,0.08410689936376298,False,8,88.13559322033898,0.03058125729877543,0.23047698695883612,0.3871226065964919
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,crsa,2,59,11,Linear-36,0.690677966101695,0.400601038867516,0.40223163161937237,LayerNorm-20,0.788135593220339,0.317527485362423,0.3099682837819429,0.09226334783742945,False,7,89.83050847457628,0.02791925998153789,0.23469710114928835,0.40223163161937237
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,crsa,5,59,11,Linear-36,0.690677966101695,0.3980344794999454,0.41011157600999193,LayerNorm-20,0.788135593220339,0.3102063499343696,0.32089077591600895,0.08922080009398298,False,5,93.22033898305084,0.02233976716120222,0.24208530954694024,0.41011157600999193
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,crsa,7,59,11,Linear-36,0.690677966101695,0.3741821784143472,0.3780876375746142,LayerNorm-20,0.788135593220339,0.2963473032537294,0.30629761192657157,0.07179002564804265,False,5,93.22033898305084,0.025924306412685026,0.23915898141423023,0.3780876375746142
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,srpr,1,59,11,Linear-39,0.7584745762711864,0.35078190693376055,0.3578765320105023,LayerNorm-20,0.788135593220339,0.3460409387112454,0.35675157880628894,0.0011249532042133525,False,2,98.30508474576271,0.18812941176885367,0.32158554910606013,0.3578765320105023
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,srpr,2,59,11,Linear-37,0.7161016949152542,0.3900160524974071,0.39031917006627614,LayerNorm-20,0.788135593220339,0.3856806793203031,0.387071734944481,0.0032474351217951503,False,6,91.52542372881356,0.20800111786220607,0.35349397015539763,0.39218014846595606
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,srpr,5,59,11,Linear-36,0.690677966101695,0.40005122048449193,0.4092010163229843,LayerNorm-20,0.788135593220339,0.39626738768767994,0.40514119466288157,0.004059821660102714,False,5,93.22033898305084,0.19175617336551412,0.3726356326598312,0.4092010163229843
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,srpr,7,59,11,Linear-39,0.7584745762711864,0.33089501695589846,0.33271517947116336,LayerNorm-20,0.788135593220339,0.32181170919471175,0.3322993377601005,0.0004158417110628476,False,5,93.22033898305084,0.1751784149003476,0.30429106590368415,0.3352116418664411
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,wrsa,1,59,11,Linear-43,0.8347457627118644,0.6819334260503345,0.6692282376309687,LayerNorm-20,0.788135593220339,0.6697113276344138,0.6625812730456752,0.006646964585293569,False,3,96.61016949152543,0.21807904829042654,0.5957050996350184,0.6692282376309687
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,wrsa,2,54,10,Block-9,0.75,0.7218472837577282,0.66522717899445,LayerNorm-20,0.788135593220339,0.7138088741173495,0.6674247548121122,-0.002197575817662112,False,6,90.74074074074075,0.22606718710812168,0.6159360509171519,0.6778218643610303
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,wrsa,5,59,11,Linear-43,0.8347457627118644,0.7086841984934761,0.7146218683528119,LayerNorm-20,0.788135593220339,0.6983124776346068,0.710805596682216,0.00381627167059595,False,6,91.52542372881356,0.2105875069838291,0.6523936241220842,0.7146218683528119
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,wrsa,7,59,11,Linear-39,0.7584745762711864,0.6142634242361943,0.6001855599463859,LayerNorm-20,0.788135593220339,0.609779405380661,0.5998433043133272,0.00034225563305867457,False,4,94.91525423728814,0.21234447922332472,0.5395607773014546,0.6025202162095302
point_matching_taskonomy,point_matching_taskonomy,point_matching,crsa,1,81,11,Conv2d-29,0.5195530726256983,0.0787006359252518,0.0876104660453296,ReLU-27,0.547486033519553,0.07183799107646949,0.09244727769667804,-0.004836811651348444,False,2,98.76543209876543,0.01140818498530129,0.06545003065640236,0.09491195709324794
point_matching_taskonomy,point_matching_taskonomy,point_matching,crsa,2,81,11,BatchNorm2d-30,0.5418994413407822,0.0894120082811641,0.08755352223315849,ReLU-27,0.547486033519553,0.08440234150377249,0.08610737004943565,0.0014461521837228347,False,2,98.76543209876543,0.01993248973036083,0.0662384299668606,0.08755352223315849
point_matching_taskonomy,point_matching_taskonomy,point_matching,crsa,5,81,11,BatchNorm2d-30,0.5418994413407822,0.08298738897335779,0.1037055988390529,ReLU-27,0.547486033519553,0.07850012341347333,0.1037281682843078,-2.2569445254888576e-05,False,1,100.0,0.02240413898803363,0.07884914868466499,0.1037281682843078
point_matching_taskonomy,point_matching_taskonomy,point_matching,crsa,7,81,11,Conv2d-30,0.5363128491620112,0.08005581534848687,0.09487756034764643,ReLU-27,0.547486033519553,0.07445256894563235,0.09846359281869041,-0.0035860324710439845,False,2,98.76543209876543,0.018055177105291073,0.06772424268983966,0.10023368044828365
point_matching_taskonomy,point_matching_taskonomy,point_matching,srpr,1,81,11,ReLU-31,0.6201117318435754,0.17203440123096247,0.1770124381841585,ReLU-27,0.547486033519553,0.16556622420594533,0.16473325297077054,0.012279185213387944,False,16,81.48148148148148,0.08598070455950291,0.15547517695668603,0.1770124381841585
point_matching_taskonomy,point_matching_taskonomy,point_matching,srpr,2,81,11,ReLU-31,0.6201117318435754,0.21053818971713606,0.19709028191739295,ReLU-27,0.547486033519553,0.19886472190233676,0.18432182746137662,0.01276845445601632,False,20,76.5432098765432,0.09775219862887019,0.1771805543930783,0.19709028191739295
point_matching_taskonomy,point_matching_taskonomy,point_matching,srpr,5,81,11,ReLU-31,0.6201117318435754,0.19836135120271733,0.21156204177108054,Conv2d-28,0.4972067039106145,0.1970055444599133,0.20440218547958147,0.007159856291499067,False,14,83.9506172839506,0.12580227509025665,0.19298827230628476,0.21351166859649176
point_matching_taskonomy,point_matching_taskonomy,point_matching,srpr,7,81,11,ReLU-31,0.6201117318435754,0.16201520628321633,0.17188210284943037,Conv2d-28,0.4972067039106145,0.14919074709950805,0.15789546813139752,0.013986634718032853,False,22,74.07407407407408,0.08100923643090431,0.14453062795037244,0.17188210284943037
point_matching_taskonomy,point_matching_taskonomy,point_matching,wrsa,1,81,11,ReLU-31,0.6201117318435754,0.24429900301658336,0.22104769435745933,Conv2d-28,0.4972067039106145,0.20147952407390599,0.21338378924074983,0.007663905116709502,False,5,95.06172839506173,0.0445792283793606,0.1589055643385073,0.22104769435745933
point_matching_taskonomy,point_matching_taskonomy,point_matching,wrsa,2,81,11,ReLU-31,0.6201117318435754,0.28968105743645156,0.20456571161735015,BatchNorm2d-41,0.7486033519553073,0.24516899427595915,0.17906029144546742,0.02550542017188273,False,27,67.90123456790124,0.044866466183858145,0.16914033032076561,0.21474464067145377
point_matching_taskonomy,point_matching_taskonomy,point_matching,wrsa,5,81,11,ReLU-31,0.6201117318435754,0.2702869955649006,0.22607503026703493,Conv2d-28,0.4972067039106145,0.24051581184336843,0.2357189953082304,-0.009643965041195468,False,2,98.76543209876543,0.05875963028819626,0.18517369063058192,0.2376750228158767
point_matching_taskonomy,point_matching_taskonomy,point_matching,wrsa,7,81,11,ReLU-28,0.5642458100558659,0.21961701840870268,0.21042238224935908,Conv2d-28,0.4972067039106145,0.1906572443954565,0.187510385599186,0.022911996650173072,False,11,87.65432098765432,0.032125093235810864,0.12453259649953133,0.21342063615047177
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,crsa,1,183,8,GroupNorm1-62,0.8426501035196687,0.3739114415980674,0.3617748764203325,Conv2d-65,0.84472049689441,0.30681726305228313,0.283647783691293,0.0781270927290395,False,25,86.88524590163934,0.020106825603566116,0.2118143054116416,0.3617748764203325
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,crsa,2,182,8,GroupNorm1-62,0.8426501035196687,0.3919569853938227,0.36966193801289976,Conv2d-65,0.84472049689441,0.32228298842626557,0.2903144729647729,0.07934746504812684,False,24,87.36263736263736,0.01864075401711547,0.21177945923790284,0.36966193801289976
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,crsa,5,182,8,GroupNorm1-62,0.8426501035196687,0.38593107379572256,0.3759189111019608,Conv2d-65,0.84472049689441,0.2984069539692281,0.27418049978285014,0.10173841131911066,False,34,81.86813186813187,0.009070881084327161,0.205441939869108,0.3759189111019608
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,crsa,7,183,8,GroupNorm1-62,0.8426501035196687,0.35755187801392757,0.34724018086240827,Conv2d-65,0.84472049689441,0.2899878586232951,0.2718940077277556,0.07534617313465264,False,28,85.24590163934425,0.015496734074558394,0.2062616109028683,0.34724018086240827
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,srpr,1,183,8,GroupNorm1-60,0.8095238095238095,0.3594274636894806,0.36326258760371594,Conv2d-65,0.84472049689441,0.3534918593273269,0.35617467423501015,0.007087913368705789,False,12,93.98907103825137,0.054590303288616436,0.3121466824731747,0.36393033910451167
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,srpr,2,183,8,AvgPool2d-30,0.8033126293995859,0.39798438595994123,0.402188028038452,Conv2d-65,0.84472049689441,0.3940995289135063,0.3978129363536231,0.004375091684828913,False,8,96.17486338797814,0.06859799593565472,0.35124435917404484,0.4028831410741381
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,srpr,5,183,8,AvgPool2d-30,0.8033126293995859,0.41429855366941576,0.4221541521829515,Conv2d-65,0.84472049689441,0.40346202285715527,0.41406494975793695,0.008089202425014541,False,20,89.61748633879782,0.06368859266035515,0.3626408324282453,0.4248543218825786
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,srpr,7,183,8,GroupNorm1-60,0.8095238095238095,0.33638690419599176,0.3377842792978657,GroupNorm1-55,0.7474120082815735,0.32508680238200427,0.33267584423495883,0.005108435062906869,False,18,90.7103825136612,0.04942847558886146,0.2897713256002969,0.33894618712916624
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,wrsa,1,183,8,AvgPool2d-29,0.7763975155279503,0.7043913054286087,0.6818994720915935,Conv2d-65,0.84472049689441,0.7024398295696124,0.6806371748402739,0.001262297251319655,False,5,97.81420765027322,0.03747765464195728,0.5575324365142367,0.690779526939144
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,wrsa,2,174,8,Conv2d-64,0.8281573498964804,0.7403393948907232,0.7037792848087083,Conv2d-65,0.84472049689441,0.7368250152400068,0.7076741035175371,-0.0038948187088287956,False,3,98.85057471264368,0.03734476377333265,0.593444808387463,0.713258005058496
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,wrsa,5,183,8,AvgPool2d-31,0.8364389233954451,0.7419969467667001,0.742901091092922,Conv2d-65,0.84472049689441,0.7287153168420838,0.7440254238367551,-0.0011243327438330564,False,1,100.0,0.02387943536071558,0.5967877006736546,0.7440254238367551
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,wrsa,7,183,8,GroupNorm1-60,0.8095238095238095,0.6294315609374916,0.6118259630252447,Conv2d-65,0.84472049689441,0.6237573140990751,0.6168218067488896,-0.004995843723644922,False,5,97.81420765027322,0.03143245831378755,0.5090040416091836,0.6216202472437489
random_weights_taskonomy,random_weights_taskonomy,random_weights,crsa,1,81,11,ReLU-25,0.5083798882681564,0.04624810277028844,0.03964852969163995,Conv2d-28,0.4972067039106145,0.04580428124033932,0.03782788334695513,0.0018206463446848176,False,12,86.41975308641975,0.014998170277223104,0.030799030993870265,0.04015409070347915
random_weights_taskonomy,random_weights_taskonomy,random_weights,crsa,2,81,11,ReLU-25,0.5083798882681564,0.042555256510842486,0.035741868333360856,Conv2d-28,0.4972067039106145,0.042271006843615955,0.034063066398891506,0.0016788019344693497,False,12,86.41975308641975,0.01236268421915389,0.028937032555697222,0.036012717590502265
random_weights_taskonomy,random_weights_taskonomy,random_weights,crsa,5,81,11,ReLU-25,0.5083798882681564,0.04039671911336664,0.03876579316449974,Conv2d-28,0.4972067039106145,0.039888997693486354,0.03699341815325515,0.0017723750112445882,False,12,86.41975308641975,0.010976210122703946,0.030335911838003934,0.03876579316449974
random_weights_taskonomy,random_weights_taskonomy,random_weights,crsa,7,81,11,ReLU-25,0.5083798882681564,0.03639523526885486,0.03251730565637444,Conv2d-28,0.4972067039106145,0.03621474436870675,0.03041420663206309,0.0021030990243113487,False,13,85.18518518518519,0.007195773986371168,0.023892794283729053,0.03251730565637444
random_weights_taskonomy,random_weights_taskonomy,random_weights,srpr,1,81,11,ReLU-30,0.6033519553072626,0.12314924777069697,0.13182586195369286,BatchNorm2d-33,0.5977653631284916,0.12039893392705878,0.12993598361044395,0.001889878343248913,False,52,37.03703703703704,0.10517971174109238,0.1303276315271191,0.13415935423817482
random_weights_taskonomy,random_weights_taskonomy,random_weights,srpr,2,81,11,ReLU-26,0.5307262569832403,0.1319248966073694,0.13367511867642595,Conv2d-44,0.7988826815642458,0.12954523859305295,0.13744155859778853,-0.00376643992136258,False,28,66.66666666666666,0.10156894405841206,0.13689095915252733,0.14046300635004175
