feature_stem,deepnsd_model_string,model,metric,n_colin_layers,n_our_layers_matching_colin,colin_min_test,colin_median_test,colin_max_test,colin_range_test,colin_iqr_test,colin_best_layer,colin_best_layer_depth,our_best_matching_layer,our_best_matching_layer_depth,our_best_matching_test,our_worst_matching_test,our_gap_from_colin_best,our_best_rank_among_colin_layers,our_best_percentile_among_colin_layers,our_covers_colin_best_layer
convnext_base_classification,convnext_base_classification,convnext_base,srpr,132,12,0.19268680077921435,0.3132505944719175,0.380760552091709,0.18807375131249465,0.07618977928569065,Conv2d-22,0.4973821989528796,Linear-47,0.6335078534031413,0.3760148329776445,0.255520061082827,0.004745719114064517,3,98.48484848484848,False
hardcorenas_f_classification,hardcorenas_f_classification,hardcorenas_f,srpr,117,11,0.25075734841180686,0.34598745948990856,0.37285471342164556,0.1220973650098387,0.04785313070045266,Identity-67,0.803680981595092,Conv2d-70,0.8006134969325154,0.3682453508740683,0.28767695122567516,0.004609362547577267,4,97.43589743589743,False
vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k,srpr,57,11,0.07618046607506615,0.32217024797386756,0.35530674032119836,0.27912627424613223,0.060519955309914164,Linear-38,0.7555555555555555,LayerNorm-22,0.8577777777777778,0.3507625381127449,0.277921659511346,0.004544202208453474,6,91.22807017543859,False
resmlp_big_24_224_in22ft1k_classification,resmlp_big_24_224_in22ft1k_classification,resmlp_big_24_224_in22ft1k,srpr,110,12,0.2643920116245836,0.3751288355520223,0.3976689017051206,0.133276890080537,0.029210073954742843,Linear-53,0.7210884353741497,Linear-47,0.6394557823129252,0.39321501487699334,0.2643920116245836,0.0044538868281272515,8,93.63636363636364,False
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,srpr,81,11,0.1041225997688052,0.14790627656632055,0.16852104218539682,0.06439844241659162,0.01753414927673902,ReLU-25,0.5083798882681564,Conv2d-28,0.4972067039106145,0.16417121645439764,0.12091834128669379,0.0043498257309991795,6,93.82716049382715,False
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,srpr,90,12,0.23015042058020474,0.33497439728411726,0.37327898147674343,0.1431285608965387,0.04310595786016186,Identity-78,0.937956204379562,SqueezeExcite-7,0.8248175182481752,0.3690084415137457,0.2856567451387419,0.004270539962997755,6,94.44444444444444,False
mixer_l16_224_classification,mixer_l16_224_classification,mixer_l16_224,srpr,122,11,0.27637502042967743,0.3567325938088318,0.3694167808137062,0.09304176038402878,0.01580556694567392,Linear-71,0.7294685990338164,Linear-78,0.7995169082125604,0.365206880127546,0.28266747981763707,0.004209900686160228,9,93.44262295081968,False
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,srpr,81,11,0.15451244866958608,0.22760396224139387,0.24042594204268658,0.0859134933731005,0.013892569705896057,Conv2d-38,0.6871508379888268,ReLU-35,0.6983240223463687,0.23639977525508257,0.15451244866958608,0.0040261667876040075,6,93.82716049382715,False
deit_base_patch16_224_classification,deit_base_patch16_224_classification,deit_base_patch16_224,srpr,57,11,0.0791529299044007,0.3243925019781916,0.361435116147525,0.2822821862431243,0.043895244836413494,LayerNorm-18,0.6977777777777778,Linear-35,0.7022222222222222,0.35751204631278855,0.27679580376665613,0.003923069834736448,3,96.49122807017544,False
mnasnet1_0_classification,mnasnet1_0_classification,mnasnet1_0,srpr,76,12,0.2726821575269499,0.3468071679539667,0.37985221614014997,0.10717005861320006,0.060199536521476193,Conv2d-47,0.8734177215189873,BatchNorm2d-44,0.8227848101265823,0.3759413287242535,0.2726821575269499,0.003910887415896458,6,93.42105263157895,False
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,srpr,57,11,0.06824719209915414,0.3333592954500818,0.3631763361995709,0.29492914410041676,0.042212249223979315,Linear-34,0.6755555555555556,Linear-35,0.7022222222222222,0.3595848668928939,0.24976713092140107,0.003591469306677031,2,98.24561403508771,False
swin_tiny_patch4_window7_224_classification,swin_tiny_patch4_window7_224_classification,swin_tiny_patch4_window7_224,srpr,50,11,0.20846130198385235,0.337438160408921,0.3802763742412316,0.17181507225737927,0.04594999603655364,LayerNorm-25,,Linear-44,,0.37673529127106103,0.20846130198385235,0.0035410829701705837,3,96.0,False
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,srpr,57,11,0.055082894390613965,0.3236345717689496,0.35582705783033763,0.30074416343972366,0.05275630093202899,Linear-34,0.6755555555555556,Linear-35,0.7022222222222222,0.35237168339118513,0.24140701038665535,0.003455374439152503,5,92.98245614035088,False
ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,ResNet50-SwAV-BS4096-2x224+6x96,srpr,79,13,0.25906448056935794,0.3257177279588622,0.3805998976452748,0.12153541707591686,0.06081643434929085,Conv2d-52,0.9485714285714286,BatchNorm2d-51,0.9371428571428572,0.3773272055524293,0.286534844380453,0.003272692092845475,4,96.20253164556962,False
egomotion_taskonomy,egomotion_taskonomy,egomotion,srpr,81,11,0.08785190913758867,0.16284423774841641,0.1801059025451872,0.09225399340759854,0.04149216548939347,ReLU-25,0.5083798882681564,Conv2d-28,0.4972067039106145,0.17695704802947357,0.09402771847584815,0.003148854515713645,13,85.18518518518519,False
reshading_taskonomy,reshading_taskonomy,reshading,srpr,81,11,0.16187373982592085,0.24281468034240733,0.2530025280864642,0.09112878826054333,0.009558186893119658,Conv2d-38,0.6871508379888268,BatchNorm2d-41,0.7486033519553073,0.25003482048890324,0.16187373982592085,0.0029677075975609313,7,92.5925925925926,False
depth_zbuffer_taskonomy,depth_zbuffer_taskonomy,depth_zbuffer,srpr,81,11,0.14720704789649736,0.22676242062494956,0.24334783522894185,0.0961407873324445,0.031380063887265636,BatchNorm2d-29,0.5251396648044693,Conv2d-28,0.4972067039106145,0.2407677757702213,0.1511558207748998,0.002580059458720557,6,93.82716049382715,False
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,srpr,81,11,0.06524727216672743,0.1463572173985029,0.1612457612612244,0.09599848909449696,0.023492794849874182,ReLU-37,0.7318435754189944,ReLU-27,0.547486033519553,0.1587516597978465,0.06524727216672743,0.00249410146337789,6,93.82716049382715,False
ViT-B-SLIP_slip,ViT-B-SLIP_slip,ViT-B-SLIP,srpr,57,13,0.22733999584041678,0.332244009135874,0.3640879279740661,0.1367479321336493,0.044019970244769335,Identity-50,0.9866666666666668,LayerNorm-25,0.9822222222222222,0.361696390602256,0.25908035582541566,0.002391537371810082,3,96.49122807017544,False
normal_taskonomy,normal_taskonomy,normal,srpr,81,11,0.10667702594501433,0.22982689455512362,0.24609227781133824,0.13941525186632392,0.04266258256206168,Conv2d-35,0.6312849162011173,Conv2d-36,0.6480446927374302,0.24402711424246523,0.14355805672017968,0.002065163568873013,4,96.29629629629629,False
swin_base_patch4_window7_224_classification,swin_base_patch4_window7_224_classification,swin_base_patch4_window7_224,srpr,91,11,0.16998355463403209,0.34231029720746264,0.37747658746047263,0.20749303282644055,0.058549165679023574,Linear-69,,Linear-73,,0.3755599725992319,0.2589018091605181,0.0019166148612407286,2,98.9010989010989,False
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,srpr,59,11,0.19198550586956048,0.33747810246149296,0.3719573569274392,0.17997185105787872,0.04508606473304677,Linear-36,0.690677966101695,LayerNorm-20,0.788135593220339,0.370315961543438,0.2831614822982994,0.0016413953840012097,5,93.22033898305084,False
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,srpr,81,11,0.14651676425961488,0.22935428510349706,0.2402920082351413,0.09377524397552642,0.023956431932002337,BatchNorm2d-38,0.6927374301675978,ReLU-35,0.6983240223463687,0.23884835806860652,0.1703951043650764,0.0014436501665347767,4,96.29629629629629,False
room_layout_taskonomy,room_layout_taskonomy,room_layout,srpr,81,11,0.15356121055020183,0.20969410402286456,0.2202592246692616,0.06669801411905976,0.015419839498142962,Conv2d-35,0.6312849162011173,Conv2d-28,0.4972067039106145,0.21917626679777144,0.15356121055020183,0.0010829578714901533,6,93.82716049382715,False
swin_base_patch4_window7_224_in22k_classification,swin_base_patch4_window7_224_in22k_classification,swin_base_patch4_window7_224_in22k,srpr,91,11,0.1838654292560938,0.3505763360222762,0.37814512084740864,0.19427969159131483,0.05759006748890627,Linear-69,,Linear-73,,0.3770693555127647,0.2766769135450505,0.00107576533464393,3,97.8021978021978,False
depth_euclidean_taskonomy,depth_euclidean_taskonomy,depth_euclidean,srpr,81,11,0.16710154699178661,0.23091116670116413,0.24997411606004838,0.08287256906826176,0.01507294486996838,BatchNorm2d-44,0.8044692737430168,Conv2d-44,0.7988826815642458,0.24893029710094436,0.16710154699178661,0.0010438189591040203,2,98.76543209876543,False
ViT-L-CLIP_slip,ViT-L-CLIP_slip,ViT-L-CLIP,srpr,111,12,0.11273834576969678,0.3115279822235084,0.34205072418304716,0.2293123784133504,0.05005172944206332,LayerNorm-44,0.8866213151927438,LayerNorm-43,0.8684807256235828,0.34104763598840215,0.2872937048814174,0.0010030881946450076,2,99.09909909909909,False
resnet50_classification,resnet50_classification,resnet50,srpr,79,13,0.2533775070049348,0.33100857126683547,0.3771399870511027,0.12376248004616791,0.035753163073192484,Conv2d-49,0.8914285714285715,BatchNorm2d-49,0.8971428571428571,0.37621835759631667,0.2575367385358557,0.0009216294547860215,2,98.73417721518987,False
resnet101_classification,resnet101_classification,resnet101,srpr,156,12,0.24416223287456199,0.3242641468961707,0.36525561801011464,0.12109338513555265,0.03414988621068493,Conv2d-93,0.881159420289855,BatchNorm2d-93,0.8840579710144928,0.3643994671507132,0.24424853383510808,0.0008561508594014389,3,98.71794871794873,False
regnetx_064_classification,regnetx_064_classification,regnetx_064,srpr,83,12,0.29064590094329423,0.3408748572976792,0.3648095991414433,0.07416369819814905,0.01600933931087617,Identity-103,0.806970509383378,Conv2d-50,0.8579088471849866,0.3639695221145508,0.30855829512020283,0.0008400770268924829,3,97.59036144578313,False
resnet18_classification,resnet18_classification,resnet18,srpr,30,11,0.26513764103556287,0.3249584874599285,0.35947129651232423,0.09433365547676137,0.037459795706759946,Conv2d-17,0.782608695652174,BatchNorm2d-17,0.7971014492753623,0.358689965046564,0.26513764103556287,0.0007813314657602599,3,93.33333333333333,False
ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-ClusterFit-16K-RotNet,srpr,79,13,0.20083302618633023,0.2969191966346685,0.35643662311599944,0.1556035969296692,0.05586824706398791,BatchNorm2d-49,0.8971428571428571,Conv2d-49,0.8914285714285715,0.3556841105294059,0.21302366928393593,0.0007525125865935345,2,98.73417721518987,False
tnt_s_patch16_224_classification,tnt_s_patch16_224_classification,tnt_s_patch16_224,srpr,70,8,0.04828163567510046,0.3257502338813659,0.3644997169099394,0.3162180812348389,0.04839597628139425,Linear-107,,Linear-88,,0.3638533012745383,0.0808366108306871,0.0006464156354010764,3,97.14285714285714,False
edge_occlusion_taskonomy,edge_occlusion_taskonomy,edge_occlusion,srpr,81,11,0.08617819385962439,0.24140267326424508,0.2561331674292086,0.16995497356958422,0.01195227251824818,BatchNorm2d-44,0.8044692737430168,Conv2d-44,0.7988826815642458,0.25575659694989183,0.14018785588323093,0.00037657047931677345,2,98.76543209876543,False
ResNet50-RotNet_selfsupervised,ResNet50-RotNet_selfsupervised,ResNet50-RotNet,srpr,79,13,0.18558519290010903,0.2892006974086653,0.32867490096112034,0.14308970806101132,0.02784605325675732,BatchNorm2d-49,0.8971428571428571,Conv2d-49,0.8914285714285715,0.3283211065500404,0.25939855388219785,0.00035379441107996623,2,98.73417721518987,False
ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,ResNet50-DeepClusterV2-2x224+6x96,srpr,79,13,0.2499512889937097,0.32707170289513443,0.38083540685714173,0.13088411786343204,0.05331736471639836,Conv2d-52,0.9485714285714286,Conv2d-49,0.8914285714285715,0.38049212416556155,0.2809360566542499,0.0003432826915801823,2,98.73417721518987,False
crossvit_base_240_classification,crossvit_base_240_classification,crossvit_base_240,srpr,115,11,0.056804581394225534,0.3091758344333499,0.35980766475544346,0.30300308336121795,0.10473449959952624,LayerNorm-36,0.7336814621409922,LayerNorm-28,0.5848563968668408,0.3595809474288484,0.06791014038284383,0.0002267173265950717,2,99.1304347826087,False
ResNet50-PIRL_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-PIRL,srpr,79,13,0.207654329952763,0.29142703687000404,0.36675674954694265,0.15910241959417964,0.07515286471351135,ReLU-46,0.92,Conv2d-49,0.8914285714285715,0.3665492467512409,0.21852133205306984,0.00020750279570175278,2,98.73417721518987,False
keypoints3d_taskonomy,keypoints3d_taskonomy,keypoints3d,srpr,81,11,0.14929440329596053,0.24251000190842414,0.25664574402554663,0.1073513407295861,0.018693297220678667,BatchNorm2d-44,0.8044692737430168,Conv2d-44,0.7988826815642458,0.25647136749819877,0.14929440329596053,0.00017437652734786369,2,98.76543209876543,False
random_weights_taskonomy,random_weights_taskonomy,random_weights,srpr,81,11,0.09673690084335705,0.12758472443425362,0.13080587390133513,0.03406897305797808,0.002867963179767258,Conv2d-31,0.553072625698324,Conv2d-47,0.8435754189944135,0.13069989976227941,0.09673690084335705,0.00010597413905572006,4,96.29629629629629,False
ResNet50-BarlowTwins-BS2048_selfsupervised,ResNet50-BarlowTwins-BS2048_selfsupervised,ResNet50-BarlowTwins-BS2048,srpr,79,13,0.2414559486848663,0.32433630768259825,0.37956857700893887,0.13811262832407256,0.05786990323203656,Conv2d-49,0.8914285714285715,Conv2d-49,0.8914285714285715,0.37956857700893887,0.2867388068079533,0.0,1,100.0,True
ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19_selfsupervised,ResNet50-JigSaw-Goyal19,srpr,79,13,0.16312660012032462,0.2923369357057209,0.33690635206577313,0.1737797519454485,0.04023708868423115,BatchNorm2d-39,0.7142857142857143,BatchNorm2d-39,0.7142857142857143,0.33690635206577313,0.23146951519471803,0.0,1,100.0,True
ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-MoCoV2-BS256,srpr,79,13,0.15558798734494256,0.24708659310870879,0.3338916901462152,0.17830370280127267,0.05328783812931209,AdaptiveAvgPool2d-1,0.9885714285714284,AdaptiveAvgPool2d-1,0.9885714285714284,0.3338916901462152,0.15558798734494256,0.0,1,100.0,True
ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SimCLR,srpr,79,13,0.24897141421510455,0.31929318112806726,0.38115939060044723,0.1321879763853427,0.05381796038414066,Conv2d-49,0.8914285714285715,Conv2d-49,0.8914285714285715,0.38115939060044723,0.2666321301456026,0.0,1,100.0,True
ViT-B-CLIP_slip,ViT-B-CLIP_slip,ViT-B-CLIP,srpr,57,13,0.2183491581479245,0.33107781515344503,0.3611353290433764,0.14278617089545192,0.022830006430075267,Linear-27,0.5422222222222223,Linear-27,0.5422222222222223,0.3611353290433764,0.297503580889529,0.0,1,100.0,True
ViT-L-SLIP_slip,ViT-L-SLIP_slip,ViT-L-SLIP,srpr,111,12,0.14667891087875282,0.32969935205476497,0.3657316005905574,0.2190526897118046,0.03531404377659686,Linear-94,0.9569160997732428,Linear-94,0.9569160997732428,0.3657316005905574,0.27694623197113827,0.0,1,100.0,True
ViT-S-CLIP_slip,ViT-S-CLIP_slip,ViT-S-CLIP,srpr,57,13,0.19274539112537248,0.33267226191827315,0.3565152688839035,0.16376987775853102,0.0340946890372239,Linear-31,0.6222222222222222,Linear-31,0.6222222222222222,0.3565152688839035,0.2783105511125658,0.0,1,100.0,True
alexnet_classification,alexnet_classification,alexnet,srpr,9,9,0.31158986877774486,0.3457143978125149,0.3517923843450859,0.04020251556734106,0.017542724427291545,ReLU-6,0.7727272727272727,ReLU-6,0.7727272727272727,0.3517923843450859,0.31158986877774486,0.0,1,100.0,True
alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet_ipcl,alexnet_gn_ipcl_imagenet,srpr,13,13,0.16501671311028127,0.30538930054255653,0.32827271747711884,0.16325600436683757,0.03602727081501611,ReLU-6,,ReLU-6,,0.32827271747711884,0.16501671311028127,0.0,1,100.0,True
alexnet_gn_ipcl_openimages,alexnet_gn_ipcl_openimages_ipcl,alexnet_gn_ipcl_openimages,srpr,13,13,0.1326015310609482,0.26656427028617813,0.30945563761427813,0.17685410655332992,0.03428945414450457,ReLU-6,,ReLU-6,,0.30945563761427813,0.1326015310609482,0.0,1,100.0,True
alexnet_gn_ipcl_places256,alexnet_gn_ipcl_places256_ipcl,alexnet_gn_ipcl_places256,srpr,13,13,0.12001099009779242,0.26164804668473524,0.2967180265241277,0.17670703642633528,0.06185148704152099,ReLU-6,,ReLU-6,,0.2967180265241277,0.12001099009779242,0.0,1,100.0,True
alexnet_gn_ipcl_vggface2,alexnet_gn_ipcl_vggface2_ipcl,alexnet_gn_ipcl_vggface2,srpr,13,13,0.19377994100774118,0.20952760704254655,0.22075218198129584,0.026972240973554662,0.022064928829380603,ReLU-7,,ReLU-7,,0.22075218198129584,0.19377994100774118,0.0,1,100.0,True
curvature_taskonomy,curvature_taskonomy,curvature,srpr,81,11,0.015217536659312974,0.10031212112569628,0.22396303917254007,0.2087455025132271,0.07922047034144677,Conv2d-28,0.4972067039106145,Conv2d-28,0.4972067039106145,0.22396303917254007,0.044339848816387646,0.0,1,100.0,True
eca_nfnet_l0_classification,eca_nfnet_l0_classification,eca_nfnet_l0,srpr,87,10,0.26753432607789845,0.3595798301628003,0.3778689104307895,0.11033458435289106,0.01586175260371081,ScaledStdConv2d-34,0.5434782608695652,ScaledStdConv2d-34,0.5434782608695652,0.3778689104307895,0.3031856051795312,0.0,1,100.0,True
fixated_pose_taskonomy,fixated_pose_taskonomy,fixated_pose,srpr,81,11,0.10810280824436515,0.1646131853556211,0.1881096816123558,0.08000687336799066,0.021513611390507892,Conv2d-28,0.4972067039106145,Conv2d-28,0.4972067039106145,0.1881096816123558,0.10810280824436515,0.0,1,100.0,True
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,srpr,62,12,0.30301631963027265,0.34980910587250524,0.3783499244431859,0.07533360481291324,0.031800278941636895,ScaledStdConv2d-49,0.8609271523178808,ScaledStdConv2d-49,0.8609271523178808,0.3783499244431859,0.30301631963027265,0.0,1,100.0,True
vgg16_classification,vgg16_classification,vgg16,srpr,18,18,0.2796666737963222,0.3394037566219441,0.35651561327024706,0.07684893947392485,0.03501536297565366,Conv2d-12,0.675,Conv2d-12,0.675,0.35651561327024706,0.2796666737963222,0.0,1,100.0,True
vit_base_patch16_224_classification,vit_base_patch16_224_classification,vit_base_patch16_224,srpr,57,11,0.1205512387993931,0.3304890170144724,0.3578966104290073,0.23734537162961417,0.036770061750722394,Linear-35,0.7022222222222222,Linear-35,0.7022222222222222,0.3578966104290073,0.2800010016434085,0.0,1,100.0,True
vit_tiny_patch16_224_classification,vit_tiny_patch16_224_classification,vit_tiny_patch16_224,srpr,57,11,0.13423144179615384,0.3127108307622639,0.335694752945714,0.20146331114956015,0.029809110174311315,Linear-35,0.7022222222222222,Linear-35,0.7022222222222222,0.335694752945714,0.27626479218389643,0.0,1,100.0,True
ViT-L-SimCLR_slip,ViT-L-SimCLR_slip,ViT-L-SimCLR,wrsa,111,12,0.22603173968558893,0.575988847542777,0.6900947822128054,0.4640630425272165,0.08871810826515181,Identity-98,0.9931972789115646,Linear-94,0.9569160997732428,0.613536561090493,0.3994508526666666,0.07655822112231236,12,90.09009009009009,False
ViT-S-SimCLR_slip,ViT-S-SimCLR_slip,ViT-S-SimCLR,wrsa,57,13,0.2570008200954219,0.5266653687898869,0.6884820398954866,0.4314812198000647,0.17940178786234773,Identity-50,0.9866666666666668,Linear-43,0.8622222222222222,0.615082149098189,0.3542734483234568,0.07339989079729758,6,91.22807017543859,False
ViT-B-SLIP_slip,ViT-B-SLIP_slip,ViT-B-SLIP,wrsa,57,13,0.3170096058313865,0.5720096516468924,0.7121630793221052,0.3951534734907187,0.10431548776092969,Identity-50,0.9866666666666668,LayerNorm-25,0.9822222222222222,0.6467523016081451,0.37345706866198175,0.06541077771396009,5,92.98245614035088,False
ViT-B-SimCLR_slip,ViT-B-SimCLR_slip,ViT-B-SimCLR,wrsa,57,13,0.3058892994864585,0.563319385391778,0.6914492526600599,0.38555995317360137,0.1377586749812647,Identity-50,0.9866666666666668,LayerNorm-25,0.9822222222222222,0.6300370879619628,0.3773919998976925,0.06141216469809707,6,91.22807017543859,False
levit_128_classification,levit_128_classification,levit_128,wrsa,72,3,0.5158274398463102,0.6275911463374122,0.6916341173502385,0.1758066775039283,0.06967401990508382,Linear-45,,Linear-57,,0.6417974664687258,0.6277651321910648,0.04983665088151268,28,62.5,False
ViT-S-SLIP_slip,ViT-S-SLIP_slip,ViT-S-SLIP,wrsa,57,13,0.2742893479178716,0.5676265743564367,0.6886614194930634,0.4143720715751918,0.15088187063905728,Identity-50,0.9866666666666668,Linear-47,0.9422222222222222,0.6406279885685768,0.39175164042702865,0.04803343092448653,4,94.73684210526315,False
densenet121_classification,densenet121_classification,densenet121,wrsa,185,12,0.22314549674769754,0.5890026363395802,0.6713355049024139,0.4481900081547163,0.10679946050725875,BatchNorm2d-99,0.8135198135198135,ReLU-96,0.7902097902097902,0.6234355695446425,0.46510150541579753,0.04789993535777137,59,68.64864864864865,False
ViT-B-CLIP_slip,ViT-B-CLIP_slip,ViT-B-CLIP,wrsa,57,13,0.351849325149449,0.6008018959331133,0.6836681564815866,0.33181883133213763,0.03601342422491971,Identity-50,0.9866666666666668,Linear-27,0.5422222222222223,0.6413241010538229,0.5521868898431683,0.04234405542776376,6,91.22807017543859,False
xcit_nano_12_p8_224_classification,xcit_nano_12_p8_224_classification,xcit_nano_12_p8_224,wrsa,127,11,0.014051425319793032,0.5709563182432528,0.6983361606123997,0.6842847352926067,0.10192752422918705,Dropout-42,,LayerNorm-31,,0.657020974899778,0.2914774312482904,0.041315185712621716,11,92.1259842519685,False
inpainting_taskonomy,inpainting_taskonomy,inpainting,wrsa,81,10,0.021485009266042868,0.12390216308728576,0.22788152516555532,0.20639651589951247,0.04709892914815726,Conv2d-45,0.8156424581005587,BatchNorm2d-46,0.8379888268156425,0.18735652784923007,0.032665708837936416,0.04052499731632525,8,91.35802469135803,False
denoising_taskonomy,denoising_taskonomy,denoising,wrsa,81,11,0.023969227359836805,0.08355338326804462,0.15003878402886978,0.12606955666903297,0.05439077036833216,BatchNorm2d-45,0.8212290502793296,Conv2d-44,0.7988826815642458,0.10990306521735038,0.03700337057913009,0.040135718811519394,18,79.01234567901234,False
convnext_large_classification,convnext_large_classification,convnext_large,wrsa,132,12,0.27187606753913296,0.5455688913495466,0.6561552319296374,0.38427916439050447,0.12093937142745426,Conv2d-25,0.5759162303664922,Conv2d-31,0.7329842931937173,0.6166493614536055,0.39309720810012133,0.039505870476031935,24,82.57575757575758,False
ViT-L-CLIP_slip,ViT-L-CLIP_slip,ViT-L-CLIP,wrsa,111,12,0.1564084619887052,0.5872463228020726,0.6627250560224226,0.5063165940337174,0.05399535802315514,Identity-98,0.9931972789115646,LayerNorm-43,0.8684807256235828,0.6272493821142335,0.5428889044227311,0.035475673908189065,5,96.3963963963964,False
regnety_064_classification,regnety_064_classification,regnety_064,wrsa,181,11,0.340705623455513,0.5963964165110259,0.6706259625860136,0.3299203391305006,0.062353535621871514,Conv2d-96,0.7218844984802432,Conv2d-93,0.6960486322188449,0.6363647457818933,0.3822130456064643,0.03426121680412031,27,85.6353591160221,False
vanishing_point_taskonomy,vanishing_point_taskonomy,vanishing_point,wrsa,81,11,0.00962708258280259,0.09675197460986758,0.20940099861325215,0.19977391603044956,0.10739190670751439,ReLU-43,0.8547486033519553,ReLU-45,0.8938547486033519,0.1763155545723291,0.016728161591608975,0.03308544404092306,9,90.12345679012346,False
xcit_nano_12_p16_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p16_224,wrsa,128,11,0.12876139934713907,0.6035114709742454,0.6846577764856698,0.5558963771385308,0.06775841634140234,Dropout-38,,Linear-38,,0.6521262895063245,0.5336219504165943,0.03253148697934538,17,87.5,False
class_object_taskonomy,class_object_taskonomy,class_object,wrsa,81,11,0.3124758827056251,0.36188736750597866,0.4368789302281639,0.12440304752253878,0.04803974828009838,ReLU-42,0.8268156424581006,BatchNorm2d-52,0.9441340782122905,0.4056865874250858,0.3124758827056251,0.031192342803078088,16,81.48148148148148,False
inception_v3_classification,inception_v3_classification,inception_v3,wrsa,149,3,0.34635106353180056,0.600980627363826,0.6774238046456573,0.33107274111385676,0.08574883026634972,InceptionD-1,0.7966666666666666,InceptionE-1,0.89,0.6465690593655529,0.46009994942430327,0.030854745280104456,26,83.22147651006712,False
resnet152_classification,resnet152_classification,resnet152,wrsa,232,12,0.3508198091037593,0.5674790593405642,0.6723924609610921,0.32157265185733275,0.10026444676747548,Conv2d-149,0.9495145631067962,AdaptiveAvgPool2d-1,0.996116504854369,0.6417029560601788,0.35234475346346034,0.030689504900913267,13,94.82758620689656,False
jigsaw_taskonomy,jigsaw_taskonomy,jigsaw,wrsa,81,11,0.0593890248842132,0.10585030994391952,0.1668210098871093,0.1074319850028961,0.04603118356253996,ReLU-34,0.6759776536312849,Conv2d-47,0.8435754189944135,0.13728489979379496,0.06216804747230665,0.029536110093314333,15,82.71604938271605,False
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,wrsa,119,12,0.15824850181290917,0.5896738260250223,0.6769089596121729,0.5186604577992637,0.10916596002113876,Sigmoid-13,0.7901639344262295,BatchNorm2d-43,0.7737704918032787,0.6475455103216536,0.3748681605554952,0.02936344929051926,13,89.91596638655463,False
ViT-S-CLIP_slip,ViT-S-CLIP_slip,ViT-S-CLIP,wrsa,57,13,0.2728838032842719,0.5960799709506537,0.6703980866648753,0.3975142833806034,0.05538128692466504,Identity-50,0.9866666666666668,Linear-39,0.7822222222222223,0.6432411261399862,0.5269648750992791,0.02715696052488914,5,92.98245614035088,False
vit_small_patch32_224_classification,vit_small_patch32_224_classification,vit_small_patch32_224,wrsa,57,11,0.08130283612673042,0.5678069710205104,0.6545587206209897,0.5732558844942593,0.10811754259428508,Linear-38,0.7555555555555555,GELU-12,0.9466666666666668,0.6283789956153372,0.4488897092021356,0.026179725005652577,4,94.73684210526315,False
convnext_large_in22k_classification,convnext_large_in22k_classification,convnext_large_in22k,wrsa,132,12,0.19233028957277798,0.6109787549292587,0.7076012616472594,0.5152709720744815,0.0988586313325378,Linear-69,0.9293193717277488,Conv2d-39,0.9240837696335078,0.6820855603517579,0.27952375986653943,0.025515701295501514,10,93.18181818181817,False
edge_texture_taskonomy,edge_texture_taskonomy,edge_texture,wrsa,81,11,0.005771010224150348,0.10791947030021011,0.18501264648474086,0.1792416362605905,0.08506893338877289,Conv2d-42,0.7597765363128491,BatchNorm2d-46,0.8379888268156425,0.16106965887207234,0.021618133234473227,0.023942987612668526,7,92.5925925925926,False
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,wrsa,76,12,0.34090189517911157,0.5364898608070273,0.6807658105383696,0.33986391535925803,0.15756454086429628,BatchNorm2d-50,0.9371069182389936,ReLU6-31,0.8679245283018868,0.6575690144332526,0.34090189517911157,0.023196796105117046,8,90.78947368421053,False
