model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
resnet101_classification,wrsa,0.47694883346557615,0.4377450287342072,0.5245217204093933,5,Fig2 architecture,Convolutional,#e69f00,23.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,resnet101,resnet101_classification,ResNet101,classification,imagenet,resnet101,Convolutional,Semantic,Convolutional,,,,,,,
inception_v3_classification,wrsa,0.4776225030422211,0.4436030983924866,0.5169557273387909,5,Fig2 architecture,Convolutional,#e69f00,24.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,inception_v3,inception_v3_classification,Inception-V3,classification,imagenet,inception_v3,Convolutional,Semantic,Convolutional,,,,,,,
nf_resnet50_classification,wrsa,0.4795283913612366,0.43083205819129944,0.5353239893913269,5,Fig2 architecture,Convolutional,#e69f00,25.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,nf_resnet50,nf_resnet50_classification,NF-ResNet50,classification,imagenet,nf_resnet50,Convolutional,Semantic,Convolutional,,,,,,,
gmixer_24_224_classification,wrsa,0.4837485492229462,0.4338464915752411,0.5368115961551666,5,Fig2 architecture,Convolutional,#e69f00,26.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,gmixer_24_224,gmixer_24_224_classification,GMixer-24,classification,imagenet,gmixer_24_224,Convolutional,Semantic,Convolutional,,,,,,,
cspresnet50_classification,wrsa,0.4870457172393799,0.4343904614448547,0.5485127866268158,5,Fig2 architecture,Convolutional,#e69f00,27.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,cspresnet50,cspresnet50_classification,CSP-ResNet50,classification,imagenet,cspresnet50,Convolutional,Semantic,Convolutional,,,,,,,
mobilenet_v2_classification,wrsa,0.4896489083766937,0.45222623348236085,0.5376986742019654,5,Fig2 architecture,Convolutional,#e69f00,28.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,mobilenet_v2,mobilenet_v2_classification,MobileNet-V2,classification,imagenet,mobilenet_v2,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_f_classification,wrsa,0.4929636657238007,0.44873398542404175,0.5400821805000305,5,Fig2 architecture,Convolutional,#e69f00,29.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,hardcorenas_f,hardcorenas_f_classification,HardCoreNAS-F,classification,imagenet,hardcorenas_f,Convolutional,Semantic,Convolutional,,,,,,,
mnasnet1_0_classification,wrsa,0.49322137236595154,0.44497663974761964,0.5453647017478943,5,Fig2 architecture,Convolutional,#e69f00,30.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,mnasnet1_0,mnasnet1_0_classification,MNASNet1.0,classification,imagenet,mnasnet1_0,Convolutional,Semantic,Convolutional,,,,,,,
convnext_base_classification,wrsa,0.511262732744217,0.4555855572223663,0.5635020911693573,5,Fig2 architecture,Convolutional,#e69f00,31.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,convnext_base,convnext_base_classification,ConvNext-B,classification,imagenet,convnext_base,Convolutional,Semantic,Convolutional,,,,,,,imagenet
gmlp_s16_224_classification,wrsa,0.5184854507446289,0.47098689079284667,0.5638211846351624,5,Fig2 architecture,Convolutional,#e69f00,32.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,gmlp_s16_224,gmlp_s16_224_classification,GMLP-S16,classification,imagenet,gmlp_s16_224,Convolutional,Semantic,Convolutional,,,,,,,
xcit_nano_12_p16_224_classification,crsa,0.16477836966514586,0.13637282252311705,0.19210171401500703,5,Fig2 architecture,Transformer,#0072b2,35.0,34.62,55.38,0.16124290832806204,0.14242300027404867,0.18095415250486915,xcit_nano_12_p16_224,xcit_nano_12_p16_224_classification,XCIT-N-12-P16,classification,imagenet,xcit_nano_12_p16_224,Transformer,Semantic,Transformer,,,,,,,
xcit_nano_12_p8_224_classification,crsa,0.15524220913648606,0.13563254177570344,0.1748518764972687,5,Fig2 architecture,Transformer,#0072b2,36.0,34.62,55.38,0.16124290832806204,0.14242300027404867,0.18095415250486915,xcit_nano_12_p8_224,xcit_nano_12_p8_224_classification,XCIT-N-12-P8,classification,imagenet,xcit_nano_12_p8_224,Transformer,Semantic,Transformer,,,,,,,
